sensingNoise,inflowRate,intelligenceCost,nPairs,costScale,costStart_i,costEnd_i,costStep_i,dMean_survivedTicks,sd_dSurv,ciLo_dSurv,ciHi_dSurv,dMean_sigmaProxyCumEnd,sd_dSigmaProxyCum,ciLo_dSigmaProxyCumEnd,ciHi_dSigmaProxyCumEnd,dMean_sigmaProxyDiffCumEnd,sd_dSigmaProxyDiffCum,ciLo_dSigmaProxyDiffCumEnd,ciHi_dSigmaProxyDiffCumEnd,dMean_sigmaProxyActCumEnd,sd_dSigmaProxyActCum,ciLo_dSigmaProxyActCumEnd,ciHi_dSigmaProxyActCumEnd,dMean_outflowNumCum,sd_dOutflowNumCum,ciLo_dOutflowNumCum,ciHi_dOutflowNumCum,dMean_totalUptakeCum,sd_dUptakeCum,ciLo_dUptakeCum,ciHi_dUptakeCum,dMean_efficiencyEnd,sd_dEffEnd,ciLo_dEffEnd,ciHi_dEffEnd,dMean_birthsCum,sd_dBirthsCum,ciLo_dBirthsCum,ciHi_dBirthsCum,dMean_deathsCum,sd_dDeathsCum,ciLo_dDeathsCum,ciHi_dDeathsCum,dMean_netCum,sd_dNetCum,ciLo_dNetCum,ciHi_dNetCum,dMean_births_window,sd_dBirthsW,ciLo_dBirthsW,ciHi_dBirthsW,dMean_deaths_window,sd_dDeathsW,ciLo_dDeathsW,ciHi_dDeathsW,dMean_net_window,sd_dNetW,ciLo_dNetW,ciHi_dNetW,rmst_random_tau,rmst_informed_tau,dRmst,ciLo_dRmst,ciHi_dRmst,hedgesG_survival_ref,logrank_z,logrank_pApprox
0,0,0.200000,50,1000,200,201,1,-251.000000,0.000000,-251.000000,-251.000000,-0.200000,0.000000,-0.200000,-0.200000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,-0.200000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1500.000000,1249.000000,-251.000000,-251.000000,-251.000000,0.000000,9.949874,0.000000000000
0,0,0.201000,50,1000,200,201,1,-252.000000,0.000000,-252.000000,-252.000000,-0.190200,0.000000,-0.190200,-0.190200,0.000000,0.000000,0.000000,0.000000,-0.190200,0.000000,-0.190200,-0.190200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1500.000000,1248.000000,-252.000000,-252.000000,-252.000000,0.000000,9.949874,0.000000000000
0,0.002,0.200000,50,1000,200,201,1,-253.100000,3.208725,-253.920000,-252.200000,-0.116263,0.063906,-0.132853,-0.099698,-0.000628,0.000867,-0.000864,-0.000401,-0.115635,0.064484,-0.132475,-0.098866,0.000000,0.000000,0.000000,0.000000,-0.038865,0.066263,-0.056225,-0.020315,-0.000129,0.000221,-0.000187,-0.000068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1503.100000,1250.000000,-253.100000,-254.000000,-252.200000,-107.343385,10.993747,0.000000000000
0,0.002,0.201000,50,1000,200,201,1,-254.100000,3.208725,-254.920000,-253.200000,-0.110171,0.063173,-0.126341,-0.093571,-0.000631,0.000866,-0.000867,-0.000404,-0.109541,0.063741,-0.125904,-0.092792,0.000000,0.000000,0.000000,0.000000,-0.038987,0.066237,-0.056351,-0.020436,-0.000130,0.000221,-0.000188,-0.000068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1503.100000,1249.000000,-254.100000,-255.000000,-253.200000,-107.767500,10.993747,0.000000000000
0,0.004,0.200000,50,1000,200,201,1,-255.380000,6.388414,-256.940000,-253.580000,-0.104275,0.123817,-0.136969,-0.068933,-0.002725,0.003642,-0.003725,-0.001801,-0.101550,0.126240,-0.135237,-0.065605,0.000000,0.000000,0.000000,0.000000,-0.051403,0.131675,-0.085444,-0.014061,-0.000171,0.000438,-0.000284,-0.000047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1506.600000,1251.220000,-255.380000,-257.140000,-253.560000,-53.822888,11.096100,0.000000000000
0,0.004,0.201000,50,1000,200,201,1,-256.400000,6.375975,-257.960000,-254.600000,-0.101098,0.124823,-0.133677,-0.066496,-0.002737,0.003640,-0.003736,-0.001812,-0.098361,0.127267,-0.131464,-0.063128,0.000000,0.000000,0.000000,0.000000,-0.051692,0.131631,-0.085726,-0.014339,-0.000172,0.000438,-0.000285,-0.000048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1506.600000,1250.200000,-256.400000,-258.160000,-254.600000,-54.045074,11.117327,0.000000000000
0,0.006,0.200000,50,1000,200,201,1,-257.640000,9.793292,-260.040000,-254.900000,-0.100867,0.182339,-0.147795,-0.050732,-0.006552,0.008416,-0.008831,-0.004387,-0.094315,0.188190,-0.143377,-0.042911,0.000000,0.000000,0.000000,0.000000,-0.048812,0.192805,-0.098654,0.006428,-0.000162,0.000641,-0.000328,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1510.300000,1252.660000,-257.640000,-260.340000,-254.780000,-35.268703,11.121235,0.000000000000
0,0.006,0.201000,50,1000,200,201,1,-258.660000,9.780468,-261.040000,-255.920000,-0.095352,0.180251,-0.142003,-0.045485,-0.006578,0.008409,-0.008854,-0.004414,-0.088774,0.186165,-0.137253,-0.037016,0.000000,0.000000,0.000000,0.000000,-0.049281,0.192741,-0.099098,0.005920,-0.000164,0.000640,-0.000329,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1510.300000,1251.640000,-258.660000,-261.360000,-255.800000,-35.386693,11.127196,0.000000000000
0,0.008,0.200000,50,1000,200,201,1,-258.980000,13.503575,-262.260000,-255.140000,-0.063682,0.245745,-0.127020,0.003946,-0.012509,0.015253,-0.016706,-0.008577,-0.051173,0.256364,-0.117165,0.019763,0.000000,0.000000,0.000000,0.000000,-0.021095,0.262261,-0.087672,0.052741,-0.000070,0.000871,-0.000291,0.000175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1513.860000,1254.880000,-258.980000,-262.620000,-255.020000,-25.864376,11.140562,0.000000000000
0,0.008,0.201000,50,1000,200,201,1,-260.060000,13.533647,-263.340000,-256.180000,-0.061709,0.248679,-0.126537,0.007810,-0.012551,0.015239,-0.016741,-0.008624,-0.049158,0.259332,-0.116002,0.023691,0.000000,0.000000,0.000000,0.000000,-0.021963,0.262198,-0.088582,0.051864,-0.000073,0.000870,-0.000294,0.000172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1513.860000,1253.800000,-260.060000,-263.720000,-256.100000,-25.960540,11.146558,0.000000000000
0,0.01,0.200000,50,1000,200,201,1,-259.040000,17.085571,-263.300000,-254.180000,-0.009413,0.302565,-0.088792,0.074791,-0.022109,0.024109,-0.028719,-0.015627,0.012696,0.319618,-0.071261,0.100783,0.000000,0.000000,0.000000,0.000000,0.037063,0.327941,-0.047611,0.129637,0.000123,0.001087,-0.000158,0.000430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1517.520000,1258.480000,-259.040000,-263.800000,-254.000000,-20.378422,11.125289,0.000000000000
0,0.01,0.201000,50,1000,200,201,1,-260.100000,17.024892,-264.340000,-255.300000,-0.006594,0.303143,-0.085853,0.077184,-0.022158,0.024094,-0.028754,-0.015682,0.015564,0.320175,-0.068369,0.104820,0.000000,0.000000,0.000000,0.000000,0.036009,0.327828,-0.048736,0.128535,0.000119,0.001087,-0.000161,0.000427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1517.520000,1257.420000,-260.100000,-264.860000,-255.080000,-20.512058,11.123000,0.000000000000
