sensingNoise,inflowRate,intelligenceCost,nPairs,costScale,costStart_i,costEnd_i,costStep_i,dMean_survivedTicks,sd_dSurv,ciLo_dSurv,ciHi_dSurv,dMean_sigmaProxyCumEnd,sd_dSigmaProxyCum,ciLo_dSigmaProxyCumEnd,ciHi_dSigmaProxyCumEnd,dMean_sigmaProxyDiffCumEnd,sd_dSigmaProxyDiffCum,ciLo_dSigmaProxyDiffCumEnd,ciHi_dSigmaProxyDiffCumEnd,dMean_sigmaProxyActCumEnd,sd_dSigmaProxyActCum,ciLo_dSigmaProxyActCumEnd,ciHi_dSigmaProxyActCumEnd,dMean_outflowNumCum,sd_dOutflowNumCum,ciLo_dOutflowNumCum,ciHi_dOutflowNumCum,dMean_totalUptakeCum,sd_dUptakeCum,ciLo_dUptakeCum,ciHi_dUptakeCum,dMean_efficiencyEnd,sd_dEffEnd,ciLo_dEffEnd,ciHi_dEffEnd,dMean_birthsCum,sd_dBirthsCum,ciLo_dBirthsCum,ciHi_dBirthsCum,dMean_deathsCum,sd_dDeathsCum,ciLo_dDeathsCum,ciHi_dDeathsCum,dMean_netCum,sd_dNetCum,ciLo_dNetCum,ciHi_dNetCum,dMean_births_window,sd_dBirthsW,ciLo_dBirthsW,ciHi_dBirthsW,dMean_deaths_window,sd_dDeathsW,ciLo_dDeathsW,ciHi_dDeathsW,dMean_net_window,sd_dNetW,ciLo_dNetW,ciHi_dNetW,rmst_random_tau,rmst_informed_tau,dRmst,ciLo_dRmst,ciHi_dRmst,hedgesG_survival_ref,logrank_z,logrank_pApprox
0,0.03,0.201000,50,1000,200,201,1,-227.040000,52.179032,-240.900000,-212.840000,0.775957,0.756221,0.562929,0.977742,-0.474044,0.196799,-0.526979,-0.419669,1.250001,0.894837,0.996426,1.491460,0.000000,0.000000,0.000000,0.000000,1.258234,0.897616,1.004741,1.498069,0.004124,0.002942,0.003292,0.004911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1555.260000,1328.220000,-227.040000,-241.820000,-212.480000,-6.028857,10.991426,0.000000000000
0,0.035,0.200000,50,1000,200,201,1,-212.820000,61.936666,-229.340000,-196.240000,0.922428,0.849451,0.689358,1.150282,-0.698542,0.264494,-0.768550,-0.625691,1.620970,1.028736,1.337783,1.894959,0.000000,0.000000,0.000000,0.000000,1.625918,1.033412,1.343191,1.905427,0.005312,0.003378,0.004385,0.006223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1564.840000,1352.020000,-212.820000,-229.820000,-195.860000,-4.806835,10.985652,0.000000000000
0,0.035,0.201000,50,1000,200,201,1,-214.280000,61.858971,-230.720000,-197.780000,0.922370,0.845545,0.690145,1.150575,-0.698686,0.264305,-0.768657,-0.625940,1.621057,1.024785,1.341057,1.894172,0.000000,0.000000,0.000000,0.000000,1.620431,1.033807,1.337892,1.900507,0.005294,0.003379,0.004368,0.006206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1564.840000,1350.560000,-214.280000,-231.280000,-197.300000,-4.843124,10.988867,0.000000000000
0,0.04,0.200000,50,1000,200,201,1,-199.920000,71.755492,-219.140000,-180.860000,1.032175,0.954062,0.768590,1.287641,-0.969594,0.339613,-1.059024,-0.873937,2.001769,1.175354,1.676430,2.318173,0.000000,0.000000,0.000000,0.000000,2.004818,1.174647,1.681555,2.320481,0.006527,0.003828,0.005474,0.007559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1574.160000,1374.240000,-199.920000,-220.100000,-181.220000,-3.936594,10.988027,0.000000000000
0,0.04,0.201000,50,1000,200,201,1,-201.240000,71.786407,-220.520000,-182.160000,1.027926,0.954813,0.765709,1.283855,-0.969770,0.339408,-1.059176,-0.874237,1.997696,1.176733,1.672018,2.313925,0.000000,0.000000,0.000000,0.000000,1.999122,1.174762,1.675780,2.315210,0.006509,0.003828,0.005456,0.007541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1574.160000,1372.920000,-201.240000,-221.300000,-182.540000,-3.962916,10.988245,0.000000000000
0,0.045,0.200000,50,1000,200,201,1,-186.220000,84.289659,-209.240000,-163.920000,1.113995,1.148910,0.789319,1.421556,-1.293980,0.413836,-1.398671,-1.176346,2.407975,1.415036,2.010129,2.784973,0.000000,0.000000,0.000000,0.000000,2.408328,1.413539,2.012120,2.783428,0.007814,0.004592,0.006521,0.009035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1584.480000,1398.260000,-186.220000,-209.540000,-163.900000,-3.197296,10.724212,0.000000000000
0,0.045,0.201000,50,1000,200,201,1,-187.660000,84.177803,-210.600000,-165.400000,1.109563,1.148796,0.783912,1.415613,-1.294144,0.413695,-1.398838,-1.176458,2.403706,1.413925,2.006596,2.781726,0.000000,0.000000,0.000000,0.000000,2.401899,1.412528,2.005819,2.776640,0.007793,0.004588,0.006501,0.009016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1584.480000,1396.820000,-187.660000,-210.920000,-165.420000,-3.226489,10.748128,0.000000000000
0,0.05,0.200000,50,1000,200,201,1,-171.300000,96.503199,-198.100000,-145.740000,1.180804,1.316857,0.803925,1.530149,-1.667321,0.496341,-1.792652,-1.526069,2.848125,1.618452,2.390188,3.281386,0.000000,0.000000,0.000000,0.000000,2.855929,1.614504,2.400193,3.292399,0.009233,0.005227,0.007753,0.010648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1595.420000,1424.120000,-171.300000,-198.000000,-146.360000,-2.586337,9.658015,0.000000000000
0,0.05,0.201000,50,1000,200,201,1,-172.800000,96.424444,-199.680000,-147.280000,1.177361,1.314480,0.801711,1.525182,-1.667545,0.496046,-1.792761,-1.526333,2.844906,1.616645,2.385022,3.279913,0.000000,0.000000,0.000000,0.000000,2.848485,1.613839,2.393232,3.284938,0.009209,0.005225,0.007731,0.010623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1595.420000,1422.620000,-172.800000,-199.440000,-147.920000,-2.609976,9.694441,0.000000000000
0,0.055,0.200000,50,1000,200,201,1,-153.140000,108.088779,-182.700000,-124.560000,1.238685,1.392228,0.839867,1.609113,-2.095116,0.588858,-2.240065,-1.924480,3.333801,1.764294,2.830167,3.807062,0.000000,0.000000,0.000000,0.000000,3.329332,1.768704,2.826128,3.802106,0.010722,0.005708,0.009098,0.012249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1605.120000,1451.980000,-153.140000,-182.480000,-125.120000,-2.062079,8.137267,0.000000000000
0,0.055,0.201000,50,1000,200,201,1,-154.800000,107.947644,-184.300000,-126.320000,1.230060,1.392028,0.831504,1.600674,-2.095409,0.588545,-2.240196,-1.924902,3.325469,1.765017,2.823476,3.795385,0.000000,0.000000,0.000000,0.000000,3.320132,1.768583,2.817399,3.793116,0.010692,0.005707,0.009070,0.012219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1605.120000,1450.320000,-154.800000,-184.140000,-126.880000,-2.086773,8.241299,0.000000000000
0,0.06,0.200000,50,1000,200,201,1,-137.460000,121.343199,-170.660000,-104.900000,1.243649,1.525687,0.810042,1.646627,-2.559980,0.711945,-2.734221,-2.352430,3.803629,1.986558,3.244179,4.327283,0.000000,0.000000,0.000000,0.000000,3.806127,1.989535,3.246612,4.330282,0.012209,0.006396,0.010402,0.013900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1614.680000,1477.220000,-137.460000,-170.220000,-106.180000,-1.676217,6.834587,0.000000000008
0,0.06,0.201000,50,1000,200,201,1,-139.140000,121.121462,-172.160000,-106.740000,1.233600,1.526594,0.801381,1.637572,-2.560317,0.711296,-2.734415,-2.352966,3.793917,1.986778,3.234445,4.319356,0.000000,0.000000,0.000000,0.000000,3.795618,1.988491,3.236083,4.320068,0.012176,0.006393,0.010369,0.013867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1614.680000,1475.540000,-139.140000,-171.840000,-107.940000,-1.699366,6.964169,0.000000000003
0,0.065,0.200000,50,1000,200,201,1,-121.300000,132.775436,-158.500000,-86.820000,1.242557,1.683219,0.764506,1.686194,-3.089136,0.816385,-3.292015,-2.857908,4.331693,2.147262,3.734147,4.897532,0.000000,0.000000,0.000000,0.000000,4.331816,2.151763,3.734220,4.900822,0.013840,0.006899,0.011925,0.015660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1624.800000,1503.500000,-121.300000,-156.280000,-87.320000,-1.364915,5.249520,0.000000152800
0,0.065,0.201000,50,1000,200,201,1,-123.100000,132.635799,-160.340000,-88.720000,1.230986,1.683150,0.750959,1.676672,-3.089781,0.815426,-3.292656,-2.858820,4.320767,2.147733,3.725411,4.889091,0.000000,0.000000,0.000000,0.000000,4.319604,2.151587,3.721119,4.889062,0.013802,0.006898,0.011887,0.015622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1624.800000,1501.700000,-123.100000,-158.060000,-89.300000,-1.386214,5.357753,0.000000084448
0,0.07,0.200000,50,1000,200,201,1,-104.340000,150.215031,-147.620000,-64.840000,1.215806,1.963522,0.660159,1.740214,-3.662455,0.949334,-3.893894,-3.382706,4.878261,2.483317,4.183914,5.531553,0.000000,0.000000,0.000000,0.000000,4.873136,2.485490,4.176539,5.520669,0.015506,0.007931,0.013292,0.017587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1638.500000,1534.160000,-104.340000,-143.640000,-65.140000,-1.031238,3.753204,0.000174642763
0,0.07,0.201000,50,1000,200,201,1,-106.340000,150.081557,-149.640000,-66.800000,1.196414,1.965310,0.637814,1.723986,-3.662805,0.948526,-3.893973,-3.383269,4.859219,2.485207,4.163647,5.512921,0.000000,0.000000,0.000000,0.000000,4.857851,2.484718,4.161924,5.504557,0.015459,0.007929,0.013246,0.017537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1638.500000,1532.160000,-106.340000,-145.640000,-67.200000,-1.052000,3.829217,0.000128597198
0,0.075,0.200000,50,1000,200,201,1,-87.380000,162.873670,-134.140000,-45.120000,1.047818,2.261017,0.404328,1.625644,-4.305630,1.088981,-4.574191,-3.987988,5.353448,2.806678,4.564656,6.074320,0.000000,0.000000,0.000000,0.000000,5.350994,2.807352,4.559954,6.072458,0.016951,0.008920,0.014453,0.019249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1655.980000,1568.600000,-87.380000,-130.540000,-45.140000,-0.785268,2.580362,0.009869743677
0,0.075,0.201000,50,1000,200,201,1,-89.260000,162.700778,-135.960000,-47.020000,1.039341,2.257864,0.394174,1.617572,-4.306332,1.087983,-4.574352,-3.989099,5.345674,2.803518,4.556241,6.067415,0.000000,0.000000,0.000000,0.000000,5.337193,2.805356,4.546490,6.058602,0.016908,0.008914,0.014411,0.019205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1655.980000,1566.720000,-89.260000,-132.400000,-47.060000,-0.802880,2.710630,0.006715657300
0,0.08,0.200000,50,1000,200,201,1,-67.900000,172.535149,-116.600000,-21.000000,0.907746,2.497436,0.191605,1.575070,-4.995656,1.211981,-5.299125,-4.650116,5.903402,3.027631,5.033326,6.687121,0.000000,0.000000,0.000000,0.000000,5.894875,3.027556,5.023042,6.679155,0.018589,0.009590,0.015818,0.021071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1669.540000,1601.640000,-67.900000,-115.020000,-21.680000,-0.567270,1.790928,0.073304763782
0,0.08,0.201000,50,1000,200,201,1,-69.840000,172.152087,-118.420000,-23.080000,0.887710,2.492721,0.174421,1.552319,-4.996069,1.211054,-5.299092,-4.650480,5.883779,3.024640,5.011468,6.667851,0.000000,0.000000,0.000000,0.000000,5.879216,3.025354,5.007737,6.662792,0.018542,0.009583,0.015772,0.021022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1669.540000,1599.700000,-69.840000,-116.860000,-23.620000,-0.584426,1.844338,0.065133755752
0,0.085,0.200000,50,1000,200,201,1,-44.580000,198.838678,-102.000000,8.440000,0.877413,2.783153,0.095993,1.608510,-5.730044,1.363497,-6.071239,-5.335075,6.607457,3.475536,5.604941,7.495191,0.000000,0.000000,0.000000,0.000000,6.606085,3.476853,5.602877,7.494755,0.020738,0.010946,0.017602,0.023551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1678.420000,1633.840000,-44.580000,-97.260000,6.980000,-0.335936,1.294991,0.195323486381
0,0.085,0.201000,50,1000,200,201,1,-46.760000,198.610331,-104.020000,6.180000,0.860862,2.778869,0.078509,1.589250,-5.730213,1.362932,-6.071199,-5.335424,6.591074,3.471666,5.589904,7.479919,0.000000,0.000000,0.000000,0.000000,6.586028,3.476186,5.583328,7.476074,0.020676,0.010945,0.017542,0.023491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1678.420000,1631.660000,-46.760000,-99.240000,4.600000,-0.352810,1.344794,0.178691954955
