sensingNoise,inflowRate,intelligenceCost,nPairs,costScale,costStart_i,costEnd_i,costStep_i,dMean_survivedTicks,sd_dSurv,ciLo_dSurv,ciHi_dSurv,dMean_sigmaProxyCumEnd,sd_dSigmaProxyCum,ciLo_dSigmaProxyCumEnd,ciHi_dSigmaProxyCumEnd,dMean_sigmaProxyDiffCumEnd,sd_dSigmaProxyDiffCum,ciLo_dSigmaProxyDiffCumEnd,ciHi_dSigmaProxyDiffCumEnd,dMean_sigmaProxyActCumEnd,sd_dSigmaProxyActCum,ciLo_dSigmaProxyActCumEnd,ciHi_dSigmaProxyActCumEnd,dMean_outflowNumCum,sd_dOutflowNumCum,ciLo_dOutflowNumCum,ciHi_dOutflowNumCum,dMean_totalUptakeCum,sd_dUptakeCum,ciLo_dUptakeCum,ciHi_dUptakeCum,dMean_efficiencyEnd,sd_dEffEnd,ciLo_dEffEnd,ciHi_dEffEnd,dMean_birthsCum,sd_dBirthsCum,ciLo_dBirthsCum,ciHi_dBirthsCum,dMean_deathsCum,sd_dDeathsCum,ciLo_dDeathsCum,ciHi_dDeathsCum,dMean_netCum,sd_dNetCum,ciLo_dNetCum,ciHi_dNetCum,dMean_births_window,sd_dBirthsW,ciLo_dBirthsW,ciHi_dBirthsW,dMean_deaths_window,sd_dDeathsW,ciLo_dDeathsW,ciHi_dDeathsW,dMean_net_window,sd_dNetW,ciLo_dNetW,ciHi_dNetW,rmst_random_tau,rmst_informed_tau,dRmst,ciLo_dRmst,ciHi_dRmst,hedgesG_survival_ref,logrank_z,logrank_pApprox
0,0.007,0.200000,50,1000,200,201,1,-258.520000,11.597396,-261.380000,-255.260000,-0.085173,0.211265,-0.139264,-0.026757,-0.009191,0.011550,-0.012388,-0.006194,-0.075982,0.219377,-0.131721,-0.015309,0.000000,0.000000,0.000000,0.000000,-0.038618,0.226450,-0.096748,0.024308,-0.000128,0.000752,-0.000321,0.000081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1512.120000,1253.600000,-258.520000,-261.640000,-255.160000,-29.909986,11.183620,0.000000000000
0,0.007,0.201000,50,1000,200,201,1,-259.560000,11.572593,-262.420000,-256.320000,-0.081666,0.210515,-0.135178,-0.023584,-0.009224,0.011540,-0.012420,-0.006230,-0.072441,0.218650,-0.128217,-0.011952,0.000000,0.000000,0.000000,0.000000,-0.039217,0.226346,-0.097271,0.023702,-0.000130,0.000752,-0.000323,0.000079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1512.120000,1252.560000,-259.560000,-262.660000,-256.220000,-30.180725,11.166631,0.000000000000
0,0.0072,0.200000,50,1000,200,201,1,-258.560000,11.957680,-261.520000,-255.180000,-0.080422,0.214852,-0.135777,-0.022070,-0.009790,0.012243,-0.013172,-0.006644,-0.070632,0.223502,-0.127887,-0.009219,0.000000,0.000000,0.000000,0.000000,-0.035744,0.233748,-0.095777,0.029745,-0.000119,0.000776,-0.000318,0.000099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1512.360000,1253.800000,-258.560000,-261.820000,-255.080000,-29.052442,11.206597,0.000000000000
0,0.0072,0.201000,50,1000,200,201,1,-259.560000,11.957680,-262.520000,-256.180000,-0.076353,0.214792,-0.131813,-0.017560,-0.009824,0.012234,-0.013204,-0.006678,-0.066529,0.223492,-0.124344,-0.005093,0.000000,0.000000,0.000000,0.000000,-0.036389,0.233705,-0.096317,0.029042,-0.000121,0.000776,-0.000320,0.000096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1512.360000,1252.800000,-259.560000,-262.820000,-256.080000,-29.164804,11.206597,0.000000000000
0,0.0074,0.200000,50,1000,200,201,1,-258.680000,12.471093,-261.740000,-255.180000,-0.075345,0.226455,-0.133071,-0.014113,-0.010433,0.012957,-0.013999,-0.007116,-0.064912,0.235641,-0.125049,-0.001007,0.000000,0.000000,0.000000,0.000000,-0.034124,0.240995,-0.096167,0.032959,-0.000113,0.000800,-0.000319,0.000109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1512.720000,1254.040000,-258.680000,-261.980000,-255.100000,-28.120703,11.169333,0.000000000000
0,0.0074,0.201000,50,1000,200,201,1,-259.700000,12.415017,-262.740000,-256.220000,-0.072685,0.228069,-0.130577,-0.010122,-0.010468,0.012947,-0.014030,-0.007155,-0.062217,0.237190,-0.122770,0.002605,0.000000,0.000000,0.000000,0.000000,-0.034748,0.240886,-0.096772,0.032309,-0.000115,0.000800,-0.000321,0.000107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1512.720000,1253.020000,-259.700000,-263.000000,-256.140000,-28.351515,11.187273,0.000000000000
0,0.0076,0.200000,50,1000,200,201,1,-258.840000,12.689961,-261.960000,-255.300000,-0.074823,0.230399,-0.134034,-0.011729,-0.011100,0.013702,-0.014860,-0.007574,-0.063723,0.239995,-0.125353,0.001648,0.000000,0.000000,0.000000,0.000000,-0.032240,0.247555,-0.095678,0.036605,-0.000107,0.000822,-0.000318,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1513.120000,1254.280000,-258.840000,-262.300000,-255.120000,-27.331082,11.181998,0.000000000000
0,0.0076,0.201000,50,1000,200,201,1,-259.900000,12.684958,-263.000000,-256.340000,-0.073529,0.233164,-0.133186,-0.010219,-0.011139,0.013690,-0.014896,-0.007617,-0.062390,0.242805,-0.124317,0.003232,0.000000,0.000000,0.000000,0.000000,-0.032964,0.247505,-0.096441,0.035921,-0.000109,0.000822,-0.000320,0.000119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1513.120000,1253.220000,-259.900000,-263.380000,-256.180000,-27.458081,11.187227,0.000000000000
0,0.0078000000000000005,0.200000,50,1000,200,201,1,-258.960000,13.141242,-262.160000,-255.200000,-0.070621,0.234001,-0.132810,-0.006017,-0.011789,0.014468,-0.015770,-0.008091,-0.058832,0.244231,-0.123191,0.008400,0.000000,0.000000,0.000000,0.000000,-0.025352,0.254468,-0.090453,0.046477,-0.000084,0.000845,-0.000300,0.000154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1513.520000,1254.560000,-258.960000,-262.480000,-255.140000,-26.677914,11.162220,0.000000000000
0,0.0078000000000000005,0.201000,50,1000,200,201,1,-260.040000,13.135029,-263.240000,-256.280000,-0.068727,0.238615,-0.130827,-0.004040,-0.011829,0.014456,-0.015808,-0.008136,-0.056898,0.248926,-0.121677,0.012175,0.000000,0.000000,0.000000,0.000000,-0.027234,0.253824,-0.092700,0.043631,-0.000090,0.000843,-0.000308,0.000145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1513.520000,1253.480000,-260.040000,-263.560000,-256.220000,-26.788940,11.172407,0.000000000000
0,0.008,0.200000,50,1000,200,201,1,-258.980000,13.503575,-262.260000,-255.140000,-0.063682,0.245745,-0.127020,0.003946,-0.012509,0.015253,-0.016706,-0.008577,-0.051173,0.256364,-0.117165,0.019763,0.000000,0.000000,0.000000,0.000000,-0.021095,0.262261,-0.087672,0.052741,-0.000070,0.000871,-0.000291,0.000175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1513.860000,1254.880000,-258.980000,-262.620000,-255.020000,-25.864376,11.140562,0.000000000000
0,0.008,0.201000,50,1000,200,201,1,-260.060000,13.533647,-263.340000,-256.180000,-0.061709,0.248679,-0.126537,0.007810,-0.012551,0.015239,-0.016741,-0.008624,-0.049158,0.259332,-0.116002,0.023691,0.000000,0.000000,0.000000,0.000000,-0.021963,0.262198,-0.088582,0.051864,-0.000073,0.000870,-0.000294,0.000172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1513.860000,1253.800000,-260.060000,-263.720000,-256.100000,-25.960540,11.146558,0.000000000000
0,0.0082,0.200000,50,1000,200,201,1,-259.120000,13.935185,-262.500000,-255.120000,-0.056498,0.252827,-0.123171,0.012810,-0.013276,0.016062,-0.017690,-0.009126,-0.043222,0.264107,-0.112193,0.029630,0.000000,0.000000,0.000000,0.000000,-0.017351,0.269775,-0.086166,0.058545,-0.000058,0.000895,-0.000286,0.000194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1514.220000,1255.100000,-259.120000,-262.900000,-255.080000,-25.214992,11.176165,0.000000000000
0,0.0082,0.201000,50,1000,200,201,1,-260.180000,13.892723,-263.560000,-256.220000,-0.054909,0.252880,-0.120495,0.013399,-0.013319,0.016049,-0.017730,-0.009172,-0.041590,0.264165,-0.109560,0.030451,0.000000,0.000000,0.000000,0.000000,-0.018339,0.269485,-0.087108,0.057519,-0.000061,0.000894,-0.000289,0.000191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1514.220000,1254.040000,-260.180000,-263.920000,-256.160000,-25.386212,11.168583,0.000000000000
0,0.008400000000000001,0.200000,50,1000,200,201,1,-259.180000,14.174841,-262.640000,-255.120000,-0.052570,0.257728,-0.120457,0.017611,-0.014089,0.016890,-0.018697,-0.009755,-0.038480,0.269539,-0.108813,0.035344,0.000000,0.000000,0.000000,0.000000,-0.012863,0.275898,-0.084217,0.064808,-0.000043,0.000916,-0.000280,0.000215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1514.580000,1255.400000,-259.180000,-262.960000,-255.040000,-24.689795,11.188765,0.000000000000
0,0.008400000000000001,0.201000,50,1000,200,201,1,-260.220000,14.178584,-263.680000,-256.140000,-0.050919,0.259984,-0.118705,0.020185,-0.014133,0.016876,-0.018736,-0.009799,-0.036787,0.271800,-0.107082,0.038604,0.000000,0.000000,0.000000,0.000000,-0.013670,0.275791,-0.084999,0.064007,-0.000045,0.000915,-0.000282,0.000213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1514.580000,1254.360000,-260.220000,-264.020000,-256.120000,-24.836183,11.191397,0.000000000000
0,0.0086,0.200000,50,1000,200,201,1,-259.220000,14.608203,-262.840000,-255.020000,-0.050068,0.267681,-0.120233,0.023661,-0.014936,0.017725,-0.019765,-0.010360,-0.035132,0.280080,-0.108515,0.042367,0.000000,0.000000,0.000000,0.000000,-0.007164,0.282534,-0.080749,0.072503,-0.000024,0.000937,-0.000268,0.000241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1514.940000,1255.720000,-259.220000,-263.080000,-254.980000,-24.099559,11.189229,0.000000000000
0,0.0086,0.201000,50,1000,200,201,1,-260.280000,14.623213,-263.880000,-256.080000,-0.053654,0.269112,-0.123433,0.020787,-0.014982,0.017711,-0.019806,-0.010411,-0.038672,0.281707,-0.111115,0.039195,0.000000,0.000000,0.000000,0.000000,-0.008058,0.282479,-0.081553,0.071607,-0.000027,0.000937,-0.000271,0.000238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1514.940000,1254.660000,-260.280000,-264.160000,-256.040000,-24.175230,11.208587,0.000000000000
0,0.0088,0.200000,50,1000,200,201,1,-259.100000,15.032278,-262.820000,-254.860000,-0.047688,0.274685,-0.119241,0.027647,-0.015817,0.018585,-0.020866,-0.010947,-0.031871,0.288029,-0.106220,0.048005,0.000000,0.000000,0.000000,0.000000,-0.002038,0.290478,-0.077607,0.079582,-0.000007,0.000964,-0.000257,0.000264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1515.220000,1256.120000,-259.100000,-263.180000,-254.760000,-23.407540,11.195649,0.000000000000
0,0.0088,0.201000,50,1000,200,201,1,-260.140000,14.961188,-263.820000,-255.900000,-0.043424,0.268406,-0.112822,0.029564,-0.015862,0.018570,-0.020907,-0.010997,-0.027563,0.281791,-0.100529,0.050386,0.000000,0.000000,0.000000,0.000000,-0.002925,0.290334,-0.078466,0.078661,-0.000010,0.000963,-0.000260,0.000261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1515.220000,1255.080000,-260.140000,-264.200000,-255.780000,-23.595073,11.195649,0.000000000000
0,0.009000000000000001,0.200000,50,1000,200,201,1,-259.160000,15.458120,-262.980000,-254.760000,-0.041241,0.278314,-0.114147,0.035788,-0.016767,0.019466,-0.022043,-0.011649,-0.024474,0.292208,-0.100784,0.056737,0.000000,0.000000,0.000000,0.000000,0.002325,0.297989,-0.075507,0.087017,0.000008,0.000989,-0.000250,0.000289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1515.640000,1256.480000,-259.160000,-263.320000,-254.680000,-22.847839,11.183331,0.000000000000
0,0.009000000000000001,0.201000,50,1000,200,201,1,-260.240000,15.401511,-264.060000,-255.880000,-0.041741,0.276816,-0.113666,0.035231,-0.016816,0.019449,-0.022088,-0.011704,-0.024925,0.290740,-0.100474,0.055560,0.000000,0.000000,0.000000,0.000000,0.001415,0.297807,-0.076334,0.086017,0.000005,0.000988,-0.000253,0.000286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1515.640000,1255.400000,-260.240000,-264.400000,-255.760000,-23.023374,11.181491,0.000000000000
0,0.0092,0.200000,50,1000,200,201,1,-259.240000,15.817273,-263.140000,-254.760000,-0.038972,0.283372,-0.112054,0.039810,-0.017722,0.020364,-0.023250,-0.012338,-0.021250,0.297909,-0.097338,0.061848,0.000000,0.000000,0.000000,0.000000,0.006125,0.305199,-0.073506,0.092704,0.000020,0.001012,-0.000244,0.000307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1516.020000,1256.780000,-259.240000,-263.540000,-254.660000,-22.308574,11.183714,0.000000000000
0,0.0092,0.201000,50,1000,200,201,1,-260.280000,15.784312,-264.160000,-255.800000,-0.038431,0.284635,-0.111840,0.041206,-0.017771,0.020348,-0.023298,-0.012391,-0.020660,0.299122,-0.098524,0.063168,0.000000,0.000000,0.000000,0.000000,0.005243,0.305026,-0.074296,0.091783,0.000017,0.001012,-0.000247,0.000304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1516.020000,1255.740000,-260.280000,-264.580000,-255.680000,-22.407495,11.195786,0.000000000000
0,0.0094,0.200000,50,1000,200,201,1,-259.240000,16.237472,-263.300000,-254.640000,-0.034064,0.292081,-0.110057,0.047692,-0.018740,0.021292,-0.024522,-0.013080,-0.015323,0.307223,-0.095047,0.071191,0.000000,0.000000,0.000000,0.000000,0.011854,0.313297,-0.069638,0.100422,0.000039,0.001039,-0.000231,0.000333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1516.420000,1257.180000,-259.240000,-263.660000,-254.520000,-21.812088,11.175261,0.000000000000
