time,event,group,inflowRate,intelligenceCost,sensingNoise,seed,maxAgents,lookDist
1463,1,1,0.08,0.201000,0,1025,1000,3
1820,1,0,0.08,0.201000,0,1026,1000,3
1499,1,1,0.08,0.201000,0,1026,1000,3
1825,1,0,0.08,0.201000,0,1027,1000,3
1578,1,1,0.08,0.201000,0,1027,1000,3
1561,1,0,0.08,0.201000,0,1028,1000,3
1442,1,1,0.08,0.201000,0,1028,1000,3
1590,1,0,0.08,0.201000,0,1029,1000,3
1525,1,1,0.08,0.201000,0,1029,1000,3
1603,1,0,0.08,0.201000,0,1030,1000,3
1449,1,1,0.08,0.201000,0,1030,1000,3
1708,1,0,0.08,0.201000,0,1031,1000,3
1862,1,1,0.08,0.201000,0,1031,1000,3
1601,1,0,0.08,0.201000,0,1032,1000,3
1450,1,1,0.08,0.201000,0,1032,1000,3
1650,1,0,0.08,0.201000,0,1033,1000,3
1553,1,1,0.08,0.201000,0,1033,1000,3
1788,1,0,0.08,0.201000,0,1034,1000,3
1439,1,1,0.08,0.201000,0,1034,1000,3
1810,1,0,0.08,0.201000,0,1035,1000,3
1526,1,1,0.08,0.201000,0,1035,1000,3
1667,1,0,0.08,0.201000,0,1036,1000,3
1735,1,1,0.08,0.201000,0,1036,1000,3
1634,1,0,0.08,0.201000,0,1037,1000,3
1737,1,1,0.08,0.201000,0,1037,1000,3
1667,1,0,0.08,0.201000,0,1038,1000,3
1496,1,1,0.08,0.201000,0,1038,1000,3
1651,1,0,0.08,0.201000,0,1039,1000,3
1856,1,1,0.08,0.201000,0,1039,1000,3
1607,1,0,0.08,0.201000,0,1040,1000,3
1705,1,1,0.08,0.201000,0,1040,1000,3
1548,1,0,0.08,0.201000,0,1041,1000,3
1569,1,1,0.08,0.201000,0,1041,1000,3
1952,1,0,0.08,0.201000,0,1042,1000,3
1722,1,1,0.08,0.201000,0,1042,1000,3
1585,1,0,0.08,0.201000,0,1043,1000,3
1551,1,1,0.08,0.201000,0,1043,1000,3
1782,1,0,0.08,0.201000,0,1044,1000,3
1631,1,1,0.08,0.201000,0,1044,1000,3
1625,1,0,0.08,0.201000,0,1045,1000,3
1499,1,1,0.08,0.201000,0,1045,1000,3
1588,1,0,0.08,0.201000,0,1046,1000,3
1424,1,1,0.08,0.201000,0,1046,1000,3
1519,1,0,0.08,0.201000,0,1047,1000,3
1435,1,1,0.08,0.201000,0,1047,1000,3
1655,1,0,0.08,0.201000,0,1048,1000,3
1540,1,1,0.08,0.201000,0,1048,1000,3
1817,1,0,0.08,0.201000,0,1049,1000,3
1653,1,1,0.08,0.201000,0,1049,1000,3
1704,1,0,0.082,0.200000,0,1000,1000,3
1549,1,1,0.082,0.200000,0,1000,1000,3
1631,1,0,0.082,0.200000,0,1001,1000,3
1687,1,1,0.082,0.200000,0,1001,1000,3
1587,1,0,0.082,0.200000,0,1002,1000,3
1715,1,1,0.082,0.200000,0,1002,1000,3
1521,1,0,0.082,0.200000,0,1003,1000,3
1672,1,1,0.082,0.200000,0,1003,1000,3
1642,1,0,0.082,0.200000,0,1004,1000,3
1612,1,1,0.082,0.200000,0,1004,1000,3
1630,1,0,0.082,0.200000,0,1005,1000,3
1874,1,1,0.082,0.200000,0,1005,1000,3
1710,1,0,0.082,0.200000,0,1006,1000,3
1657,1,1,0.082,0.200000,0,1006,1000,3
1576,1,0,0.082,0.200000,0,1007,1000,3
1433,1,1,0.082,0.200000,0,1007,1000,3
1814,1,0,0.082,0.200000,0,1008,1000,3
1727,1,1,0.082,0.200000,0,1008,1000,3
1670,1,0,0.082,0.200000,0,1009,1000,3
1404,1,1,0.082,0.200000,0,1009,1000,3
1596,1,0,0.082,0.200000,0,1010,1000,3
1771,1,1,0.082,0.200000,0,1010,1000,3
1526,1,0,0.082,0.200000,0,1011,1000,3
1733,1,1,0.082,0.200000,0,1011,1000,3
1639,1,0,0.082,0.200000,0,1012,1000,3
1483,1,1,0.082,0.200000,0,1012,1000,3
1623,1,0,0.082,0.200000,0,1013,1000,3
1737,1,1,0.082,0.200000,0,1013,1000,3
1731,1,0,0.082,0.200000,0,1014,1000,3
1613,1,1,0.082,0.200000,0,1014,1000,3
1602,1,0,0.082,0.200000,0,1015,1000,3
1665,1,1,0.082,0.200000,0,1015,1000,3
1604,1,0,0.082,0.200000,0,1016,1000,3
1753,1,1,0.082,0.200000,0,1016,1000,3
1638,1,0,0.082,0.200000,0,1017,1000,3
1534,1,1,0.082,0.200000,0,1017,1000,3
1975,1,0,0.082,0.200000,0,1018,1000,3
1351,1,1,0.082,0.200000,0,1018,1000,3
1596,1,0,0.082,0.200000,0,1019,1000,3
1765,1,1,0.082,0.200000,0,1019,1000,3
1680,1,0,0.082,0.200000,0,1020,1000,3
1756,1,1,0.082,0.200000,0,1020,1000,3
1634,1,0,0.082,0.200000,0,1021,1000,3
1538,1,1,0.082,0.200000,0,1021,1000,3
1745,1,0,0.082,0.200000,0,1022,1000,3
1562,1,1,0.082,0.200000,0,1022,1000,3
1553,1,0,0.082,0.200000,0,1023,1000,3
1756,1,1,0.082,0.200000,0,1023,1000,3
1576,1,0,0.082,0.200000,0,1024,1000,3
1771,1,1,0.082,0.200000,0,1024,1000,3
1805,1,0,0.082,0.200000,0,1025,1000,3
1472,1,1,0.082,0.200000,0,1025,1000,3
1824,1,0,0.082,0.200000,0,1026,1000,3
1517,1,1,0.082,0.200000,0,1026,1000,3
1912,1,0,0.082,0.200000,0,1027,1000,3
1504,1,1,0.082,0.200000,0,1027,1000,3
1564,1,0,0.082,0.200000,0,1028,1000,3
1451,1,1,0.082,0.200000,0,1028,1000,3
1593,1,0,0.082,0.200000,0,1029,1000,3
1574,1,1,0.082,0.200000,0,1029,1000,3
1609,1,0,0.082,0.200000,0,1030,1000,3
1458,1,1,0.082,0.200000,0,1030,1000,3
1713,1,0,0.082,0.200000,0,1031,1000,3
1887,1,1,0.082,0.200000,0,1031,1000,3
1604,1,0,0.082,0.200000,0,1032,1000,3
1453,1,1,0.082,0.200000,0,1032,1000,3
1655,1,0,0.082,0.200000,0,1033,1000,3
1572,1,1,0.082,0.200000,0,1033,1000,3
1785,1,0,0.082,0.200000,0,1034,1000,3
1447,1,1,0.082,0.200000,0,1034,1000,3
1818,1,0,0.082,0.200000,0,1035,1000,3
1467,1,1,0.082,0.200000,0,1035,1000,3
1678,1,0,0.082,0.200000,0,1036,1000,3
1758,1,1,0.082,0.200000,0,1036,1000,3
1634,1,0,0.082,0.200000,0,1037,1000,3
1760,1,1,0.082,0.200000,0,1037,1000,3
1671,1,0,0.082,0.200000,0,1038,1000,3
1513,1,1,0.082,0.200000,0,1038,1000,3
1654,1,0,0.082,0.200000,0,1039,1000,3
1881,1,1,0.082,0.200000,0,1039,1000,3
1608,1,0,0.082,0.200000,0,1040,1000,3
1726,1,1,0.082,0.200000,0,1040,1000,3
1550,1,0,0.082,0.200000,0,1041,1000,3
1571,1,1,0.082,0.200000,0,1041,1000,3
1951,1,0,0.082,0.200000,0,1042,1000,3
1744,1,1,0.082,0.200000,0,1042,1000,3
1585,1,0,0.082,0.200000,0,1043,1000,3
1556,1,1,0.082,0.200000,0,1043,1000,3
1809,1,0,0.082,0.200000,0,1044,1000,3
1633,1,1,0.082,0.200000,0,1044,1000,3
1629,1,0,0.082,0.200000,0,1045,1000,3
1498,1,1,0.082,0.200000,0,1045,1000,3
1589,1,0,0.082,0.200000,0,1046,1000,3
1439,1,1,0.082,0.200000,0,1046,1000,3
1519,1,0,0.082,0.200000,0,1047,1000,3
1438,1,1,0.082,0.200000,0,1047,1000,3
1655,1,0,0.082,0.200000,0,1048,1000,3
1555,1,1,0.082,0.200000,0,1048,1000,3
1825,1,0,0.082,0.200000,0,1049,1000,3
1661,1,1,0.082,0.200000,0,1049,1000,3
1704,1,0,0.082,0.201000,0,1000,1000,3
1547,1,1,0.082,0.201000,0,1000,1000,3
1631,1,0,0.082,0.201000,0,1001,1000,3
1685,1,1,0.082,0.201000,0,1001,1000,3
1587,1,0,0.082,0.201000,0,1002,1000,3
1713,1,1,0.082,0.201000,0,1002,1000,3
1521,1,0,0.082,0.201000,0,1003,1000,3
1669,1,1,0.082,0.201000,0,1003,1000,3
1642,1,0,0.082,0.201000,0,1004,1000,3
1609,1,1,0.082,0.201000,0,1004,1000,3
1630,1,0,0.082,0.201000,0,1005,1000,3
1872,1,1,0.082,0.201000,0,1005,1000,3
1710,1,0,0.082,0.201000,0,1006,1000,3
1654,1,1,0.082,0.201000,0,1006,1000,3
1576,1,0,0.082,0.201000,0,1007,1000,3
1431,1,1,0.082,0.201000,0,1007,1000,3
1814,1,0,0.082,0.201000,0,1008,1000,3
1725,1,1,0.082,0.201000,0,1008,1000,3
1670,1,0,0.082,0.201000,0,1009,1000,3
1402,1,1,0.082,0.201000,0,1009,1000,3
1596,1,0,0.082,0.201000,0,1010,1000,3
1769,1,1,0.082,0.201000,0,1010,1000,3
1526,1,0,0.082,0.201000,0,1011,1000,3
1731,1,1,0.082,0.201000,0,1011,1000,3
1639,1,0,0.082,0.201000,0,1012,1000,3
1481,1,1,0.082,0.201000,0,1012,1000,3
1623,1,0,0.082,0.201000,0,1013,1000,3
1734,1,1,0.082,0.201000,0,1013,1000,3
1731,1,0,0.082,0.201000,0,1014,1000,3
1611,1,1,0.082,0.201000,0,1014,1000,3
1602,1,0,0.082,0.201000,0,1015,1000,3
1663,1,1,0.082,0.201000,0,1015,1000,3
1604,1,0,0.082,0.201000,0,1016,1000,3
1751,1,1,0.082,0.201000,0,1016,1000,3
1638,1,0,0.082,0.201000,0,1017,1000,3
1532,1,1,0.082,0.201000,0,1017,1000,3
1975,1,0,0.082,0.201000,0,1018,1000,3
1350,1,1,0.082,0.201000,0,1018,1000,3
1596,1,0,0.082,0.201000,0,1019,1000,3
1763,1,1,0.082,0.201000,0,1019,1000,3
1680,1,0,0.082,0.201000,0,1020,1000,3
1754,1,1,0.082,0.201000,0,1020,1000,3
1634,1,0,0.082,0.201000,0,1021,1000,3
1537,1,1,0.082,0.201000,0,1021,1000,3
1745,1,0,0.082,0.201000,0,1022,1000,3
1559,1,1,0.082,0.201000,0,1022,1000,3
1553,1,0,0.082,0.201000,0,1023,1000,3
1754,1,1,0.082,0.201000,0,1023,1000,3
1576,1,0,0.082,0.201000,0,1024,1000,3
1768,1,1,0.082,0.201000,0,1024,1000,3
1805,1,0,0.082,0.201000,0,1025,1000,3
1471,1,1,0.082,0.201000,0,1025,1000,3
1824,1,0,0.082,0.201000,0,1026,1000,3
1514,1,1,0.082,0.201000,0,1026,1000,3
1912,1,0,0.082,0.201000,0,1027,1000,3
1504,1,1,0.082,0.201000,0,1027,1000,3
1564,1,0,0.082,0.201000,0,1028,1000,3
1449,1,1,0.082,0.201000,0,1028,1000,3
1593,1,0,0.082,0.201000,0,1029,1000,3
1572,1,1,0.082,0.201000,0,1029,1000,3
1609,1,0,0.082,0.201000,0,1030,1000,3
1457,1,1,0.082,0.201000,0,1030,1000,3
1713,1,0,0.082,0.201000,0,1031,1000,3
1885,1,1,0.082,0.201000,0,1031,1000,3
1604,1,0,0.082,0.201000,0,1032,1000,3
1451,1,1,0.082,0.201000,0,1032,1000,3
1655,1,0,0.082,0.201000,0,1033,1000,3
1570,1,1,0.082,0.201000,0,1033,1000,3
1785,1,0,0.082,0.201000,0,1034,1000,3
1445,1,1,0.082,0.201000,0,1034,1000,3
1818,1,0,0.082,0.201000,0,1035,1000,3
1465,1,1,0.082,0.201000,0,1035,1000,3
1678,1,0,0.082,0.201000,0,1036,1000,3
1756,1,1,0.082,0.201000,0,1036,1000,3
1634,1,0,0.082,0.201000,0,1037,1000,3
1757,1,1,0.082,0.201000,0,1037,1000,3
1671,1,0,0.082,0.201000,0,1038,1000,3
1511,1,1,0.082,0.201000,0,1038,1000,3
1654,1,0,0.082,0.201000,0,1039,1000,3
1879,1,1,0.082,0.201000,0,1039,1000,3
1608,1,0,0.082,0.201000,0,1040,1000,3
1723,1,1,0.082,0.201000,0,1040,1000,3
1550,1,0,0.082,0.201000,0,1041,1000,3
1570,1,1,0.082,0.201000,0,1041,1000,3
1951,1,0,0.082,0.201000,0,1042,1000,3
1742,1,1,0.082,0.201000,0,1042,1000,3
1585,1,0,0.082,0.201000,0,1043,1000,3
1555,1,1,0.082,0.201000,0,1043,1000,3
1809,1,0,0.082,0.201000,0,1044,1000,3
1632,1,1,0.082,0.201000,0,1044,1000,3
1629,1,0,0.082,0.201000,0,1045,1000,3
1496,1,1,0.082,0.201000,0,1045,1000,3
1589,1,0,0.082,0.201000,0,1046,1000,3
1437,1,1,0.082,0.201000,0,1046,1000,3
1519,1,0,0.082,0.201000,0,1047,1000,3
1437,1,1,0.082,0.201000,0,1047,1000,3
1655,1,0,0.082,0.201000,0,1048,1000,3
1553,1,1,0.082,0.201000,0,1048,1000,3
1825,1,0,0.082,0.201000,0,1049,1000,3
1659,1,1,0.082,0.201000,0,1049,1000,3
1706,1,0,0.084,0.200000,0,1000,1000,3
1562,1,1,0.084,0.200000,0,1000,1000,3
1635,1,0,0.084,0.200000,0,1001,1000,3
1706,1,1,0.084,0.200000,0,1001,1000,3
1589,1,0,0.084,0.200000,0,1002,1000,3
1734,1,1,0.084,0.200000,0,1002,1000,3
1521,1,0,0.084,0.200000,0,1003,1000,3
1693,1,1,0.084,0.200000,0,1003,1000,3
1646,1,0,0.084,0.200000,0,1004,1000,3
1628,1,1,0.084,0.200000,0,1004,1000,3
1652,1,0,0.084,0.200000,0,1005,1000,3
1898,1,1,0.084,0.200000,0,1005,1000,3
1733,1,0,0.084,0.200000,0,1006,1000,3
1676,1,1,0.084,0.200000,0,1006,1000,3
1578,1,0,0.084,0.200000,0,1007,1000,3
1448,1,1,0.084,0.200000,0,1007,1000,3
1821,1,0,0.084,0.200000,0,1008,1000,3
1747,1,1,0.084,0.200000,0,1008,1000,3
1675,1,0,0.084,0.200000,0,1009,1000,3
1403,1,1,0.084,0.200000,0,1009,1000,3
1595,1,0,0.084,0.200000,0,1010,1000,3
1791,1,1,0.084,0.200000,0,1010,1000,3
1527,1,0,0.084,0.200000,0,1011,1000,3
1753,1,1,0.084,0.200000,0,1011,1000,3
1648,1,0,0.084,0.200000,0,1012,1000,3
1496,1,1,0.084,0.200000,0,1012,1000,3
1626,1,0,0.084,0.200000,0,1013,1000,3
1757,1,1,0.084,0.200000,0,1013,1000,3
1737,1,0,0.084,0.200000,0,1014,1000,3
1634,1,1,0.084,0.200000,0,1014,1000,3
1609,1,0,0.084,0.200000,0,1015,1000,3
1712,1,1,0.084,0.200000,0,1015,1000,3
1606,1,0,0.084,0.200000,0,1016,1000,3
1775,1,1,0.084,0.200000,0,1016,1000,3
1642,1,0,0.084,0.200000,0,1017,1000,3
1527,1,1,0.084,0.200000,0,1017,1000,3
1969,1,0,0.084,0.200000,0,1018,1000,3
1354,1,1,0.084,0.200000,0,1018,1000,3
1589,1,0,0.084,0.200000,0,1019,1000,3
1786,1,1,0.084,0.200000,0,1019,1000,3
1679,1,0,0.084,0.200000,0,1020,1000,3
1777,1,1,0.084,0.200000,0,1020,1000,3
1634,1,0,0.084,0.200000,0,1021,1000,3
1527,1,1,0.084,0.200000,0,1021,1000,3
1883,1,0,0.084,0.200000,0,1022,1000,3
1577,1,1,0.084,0.200000,0,1022,1000,3
1554,1,0,0.084,0.200000,0,1023,1000,3
1777,1,1,0.084,0.200000,0,1023,1000,3
1722,1,0,0.084,0.200000,0,1024,1000,3
1792,1,1,0.084,0.200000,0,1024,1000,3
1822,1,0,0.084,0.200000,0,1025,1000,3
1478,1,1,0.084,0.200000,0,1025,1000,3
1834,1,0,0.084,0.200000,0,1026,1000,3
1533,1,1,0.084,0.200000,0,1026,1000,3
1905,1,0,0.084,0.200000,0,1027,1000,3
1501,1,1,0.084,0.200000,0,1027,1000,3
1564,1,0,0.084,0.200000,0,1028,1000,3
1460,1,1,0.084,0.200000,0,1028,1000,3
1591,1,0,0.084,0.200000,0,1029,1000,3
1563,1,1,0.084,0.200000,0,1029,1000,3
1608,1,0,0.084,0.200000,0,1030,1000,3
1465,1,1,0.084,0.200000,0,1030,1000,3
1716,1,0,0.084,0.200000,0,1031,1000,3
1911,1,1,0.084,0.200000,0,1031,1000,3
1606,1,0,0.084,0.200000,0,1032,1000,3
1457,1,1,0.084,0.200000,0,1032,1000,3
1679,1,0,0.084,0.200000,0,1033,1000,3
1589,1,1,0.084,0.200000,0,1033,1000,3
1813,1,0,0.084,0.200000,0,1034,1000,3
1463,1,1,0.084,0.200000,0,1034,1000,3
1828,1,0,0.084,0.200000,0,1035,1000,3
1486,1,1,0.084,0.200000,0,1035,1000,3
1681,1,0,0.084,0.200000,0,1036,1000,3
1780,1,1,0.084,0.200000,0,1036,1000,3
1638,1,0,0.084,0.200000,0,1037,1000,3
1781,1,1,0.084,0.200000,0,1037,1000,3
1676,1,0,0.084,0.200000,0,1038,1000,3
1529,1,1,0.084,0.200000,0,1038,1000,3
1658,1,0,0.084,0.200000,0,1039,1000,3
1905,1,1,0.084,0.200000,0,1039,1000,3
1612,1,0,0.084,0.200000,0,1040,1000,3
1745,1,1,0.084,0.200000,0,1040,1000,3
1550,1,0,0.084,0.200000,0,1041,1000,3
1568,1,1,0.084,0.200000,0,1041,1000,3
1944,1,0,0.084,0.200000,0,1042,1000,3
1765,1,1,0.084,0.200000,0,1042,1000,3
1588,1,0,0.084,0.200000,0,1043,1000,3
1565,1,1,0.084,0.200000,0,1043,1000,3
1820,1,0,0.084,0.200000,0,1044,1000,3
1632,1,1,0.084,0.200000,0,1044,1000,3
1608,1,0,0.084,0.200000,0,1045,1000,3
1496,1,1,0.084,0.200000,0,1045,1000,3
1603,1,0,0.084,0.200000,0,1046,1000,3
1455,1,1,0.084,0.200000,0,1046,1000,3
1520,1,0,0.084,0.200000,0,1047,1000,3
1443,1,1,0.084,0.200000,0,1047,1000,3
1659,1,0,0.084,0.200000,0,1048,1000,3
1567,1,1,0.084,0.200000,0,1048,1000,3
1833,1,0,0.084,0.200000,0,1049,1000,3
1655,1,1,0.084,0.200000,0,1049,1000,3
1706,1,0,0.084,0.201000,0,1000,1000,3
1559,1,1,0.084,0.201000,0,1000,1000,3
1635,1,0,0.084,0.201000,0,1001,1000,3
1703,1,1,0.084,0.201000,0,1001,1000,3
1589,1,0,0.084,0.201000,0,1002,1000,3
1732,1,1,0.084,0.201000,0,1002,1000,3
1521,1,0,0.084,0.201000,0,1003,1000,3
1690,1,1,0.084,0.201000,0,1003,1000,3
1646,1,0,0.084,0.201000,0,1004,1000,3
1625,1,1,0.084,0.201000,0,1004,1000,3
1652,1,0,0.084,0.201000,0,1005,1000,3
1895,1,1,0.084,0.201000,0,1005,1000,3
1733,1,0,0.084,0.201000,0,1006,1000,3
1674,1,1,0.084,0.201000,0,1006,1000,3
1578,1,0,0.084,0.201000,0,1007,1000,3
1445,1,1,0.084,0.201000,0,1007,1000,3
1821,1,0,0.084,0.201000,0,1008,1000,3
1745,1,1,0.084,0.201000,0,1008,1000,3
1675,1,0,0.084,0.201000,0,1009,1000,3
1402,1,1,0.084,0.201000,0,1009,1000,3
1595,1,0,0.084,0.201000,0,1010,1000,3
1789,1,1,0.084,0.201000,0,1010,1000,3
1527,1,0,0.084,0.201000,0,1011,1000,3
1750,1,1,0.084,0.201000,0,1011,1000,3
1648,1,0,0.084,0.201000,0,1012,1000,3
1494,1,1,0.084,0.201000,0,1012,1000,3
1626,1,0,0.084,0.201000,0,1013,1000,3
1754,1,1,0.084,0.201000,0,1013,1000,3
1737,1,0,0.084,0.201000,0,1014,1000,3
1632,1,1,0.084,0.201000,0,1014,1000,3
1609,1,0,0.084,0.201000,0,1015,1000,3
1709,1,1,0.084,0.201000,0,1015,1000,3
1606,1,0,0.084,0.201000,0,1016,1000,3
1772,1,1,0.084,0.201000,0,1016,1000,3
1642,1,0,0.084,0.201000,0,1017,1000,3
