sensingNoise,inflowRate,intelligenceCost,nPairs,costScale,costStart_i,costEnd_i,costStep_i,dMean_survivedTicks,sd_dSurv,ciLo_dSurv,ciHi_dSurv,dMean_sigmaProxyCumEnd,sd_dSigmaProxyCum,ciLo_dSigmaProxyCumEnd,ciHi_dSigmaProxyCumEnd,dMean_sigmaProxyDiffCumEnd,sd_dSigmaProxyDiffCum,ciLo_dSigmaProxyDiffCumEnd,ciHi_dSigmaProxyDiffCumEnd,dMean_sigmaProxyActCumEnd,sd_dSigmaProxyActCum,ciLo_dSigmaProxyActCumEnd,ciHi_dSigmaProxyActCumEnd,dMean_outflowNumCum,sd_dOutflowNumCum,ciLo_dOutflowNumCum,ciHi_dOutflowNumCum,dMean_totalUptakeCum,sd_dUptakeCum,ciLo_dUptakeCum,ciHi_dUptakeCum,dMean_efficiencyEnd,sd_dEffEnd,ciLo_dEffEnd,ciHi_dEffEnd,dMean_birthsCum,sd_dBirthsCum,ciLo_dBirthsCum,ciHi_dBirthsCum,dMean_deathsCum,sd_dDeathsCum,ciLo_dDeathsCum,ciHi_dDeathsCum,dMean_netCum,sd_dNetCum,ciLo_dNetCum,ciHi_dNetCum,dMean_births_window,sd_dBirthsW,ciLo_dBirthsW,ciHi_dBirthsW,dMean_deaths_window,sd_dDeathsW,ciLo_dDeathsW,ciHi_dDeathsW,dMean_net_window,sd_dNetW,ciLo_dNetW,ciHi_dNetW,rmst_random_tau,rmst_informed_tau,dRmst,ciLo_dRmst,ciHi_dRmst,hedgesG_survival_ref,logrank_z,logrank_pApprox
0,0.005,0.150000,50,1000,0,300,50,-200.900000,8.406144,-203.000000,-198.540000,-0.051455,0.164096,-0.094696,-0.003830,-0.003440,0.006030,-0.005103,-0.001897,-0.048014,0.168556,-0.092266,0.001180,0.000000,0.000000,0.000000,0.000000,-0.029960,0.164011,-0.072440,0.017050,-0.000100,0.000545,-0.000241,0.000057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1508.540000,1307.640000,-200.900000,-203.160000,-198.420000,-31.998610,11.019917,0.000000000000
0,0.005,0.200000,50,1000,0,300,50,-256.600000,8.141604,-258.620000,-254.300000,-0.103044,0.149844,-0.142563,-0.060021,-0.004419,0.005780,-0.006010,-0.002940,-0.098625,0.153945,-0.139536,-0.054508,0.000000,0.000000,0.000000,0.000000,-0.051315,0.161966,-0.093237,-0.004982,-0.000171,0.000538,-0.000310,-0.000017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1508.540000,1251.940000,-256.600000,-258.820000,-254.220000,-42.359125,11.137942,0.000000000000
0,0.005,0.250000,50,1000,0,300,50,-307.160000,7.796807,-309.120000,-304.940000,-0.121947,0.146931,-0.160572,-0.081098,-0.005307,0.005561,-0.006823,-0.003875,-0.116640,0.150919,-0.156120,-0.074077,0.000000,0.000000,0.000000,0.000000,-0.070944,0.160575,-0.112210,-0.024911,-0.000236,0.000534,-0.000373,-0.000083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1508.540000,1201.380000,-307.160000,-309.320000,-304.940000,-53.590688,11.080239,0.000000000000
0,0.005,0.300000,50,1000,0,300,50,-353.640000,7.389347,-355.560000,-351.580000,-0.125068,0.145273,-0.163334,-0.084077,-0.006119,0.005368,-0.007566,-0.004728,-0.118949,0.149136,-0.158000,-0.077064,0.000000,0.000000,0.000000,0.000000,-0.088466,0.158219,-0.129366,-0.043092,-0.000294,0.000526,-0.000430,-0.000143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1508.540000,1154.900000,-353.640000,-355.660000,-351.540000,-65.292845,10.958323,0.000000000000
0,0.01,0.000000,50,1000,0,300,50,16.920000,19.229909,11.760000,22.300000,0.351010,0.331755,0.262582,0.443086,-0.011390,0.028777,-0.019606,-0.003609,0.362400,0.354162,0.267600,0.462000,0.000000,0.000000,0.000000,0.000000,0.361817,0.343070,0.269748,0.458749,0.001199,0.001136,0.000894,0.001519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1517.520000,1534.440000,16.920000,11.260000,22.480000,1.169572,-5.938226,0.000000002891
0,0.01,0.050000,50,1000,0,300,50,-64.040000,19.248069,-69.220000,-58.580000,0.229639,0.321285,0.146557,0.318592,-0.014062,0.027319,-0.021718,-0.006819,0.243700,0.341571,0.153773,0.337963,0.000000,0.000000,0.000000,0.000000,0.266327,0.341916,0.175852,0.363176,0.000883,0.001133,0.000583,0.001203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1517.520000,1453.480000,-64.040000,-69.600000,-58.380000,-4.398226,10.960374,0.000000000000
0,0.01,0.100000,50,1000,0,300,50,-136.480000,18.720544,-141.280000,-131.060000,0.145544,0.317571,0.061114,0.234284,-0.016756,0.026052,-0.023977,-0.009840,0.162301,0.336890,0.073122,0.257569,0.000000,0.000000,0.000000,0.000000,0.179473,0.337590,0.090605,0.275423,0.000595,0.001119,0.000301,0.000912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1517.520000,1381.040000,-136.480000,-141.820000,-130.940000,-9.630651,11.000380,0.000000000000
0,0.01,0.150000,50,1000,0,300,50,-200.820000,17.778329,-205.400000,-195.660000,0.073050,0.313266,-0.010180,0.161194,-0.019447,0.025010,-0.026300,-0.012751,0.092497,0.331689,0.005357,0.186670,0.000000,0.000000,0.000000,0.000000,0.101974,0.331767,0.014313,0.195108,0.000338,0.001100,0.000047,0.000647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1517.520000,1316.700000,-200.820000,-205.780000,-195.620000,-14.978317,11.060079,0.000000000000
0,0.01,0.200000,50,1000,0,300,50,-259.040000,17.085571,-263.300000,-254.180000,-0.009413,0.302565,-0.088792,0.074791,-0.022109,0.024109,-0.028719,-0.015627,0.012696,0.319618,-0.071261,0.100783,0.000000,0.000000,0.000000,0.000000,0.037063,0.327941,-0.047611,0.129637,0.000123,0.001087,-0.000158,0.000430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1517.520000,1258.480000,-259.040000,-263.800000,-254.000000,-20.378422,11.125289,0.000000000000
0,0.01,0.250000,50,1000,0,300,50,-311.520000,16.434459,-315.600000,-306.820000,-0.074616,0.305963,-0.155477,0.011740,-0.024761,0.023216,-0.031065,-0.018601,-0.049854,0.322704,-0.134807,0.040829,0.000000,0.000000,0.000000,0.000000,-0.025661,0.329357,-0.111579,0.067451,-0.000085,0.001092,-0.000370,0.000224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1517.520000,1206.000000,-311.520000,-315.980000,-306.760000,-25.905806,11.209351,0.000000000000
0,0.01,0.300000,50,1000,0,300,50,-359.120000,15.446603,-362.960000,-354.800000,-0.102736,0.300040,-0.182373,-0.017230,-0.027377,0.022380,-0.033370,-0.021517,-0.075359,0.315903,-0.158214,0.013285,0.000000,0.000000,0.000000,0.000000,-0.071390,0.321474,-0.154293,0.019563,-0.000237,0.001066,-0.000512,0.000065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1517.520000,1158.400000,-359.120000,-363.380000,-354.660000,-31.744295,11.154833,0.000000000000
0,0.015,0.000000,50,1000,0,300,50,37.300000,28.624415,29.220000,45.260000,0.751146,0.412153,0.638702,0.864848,-0.058454,0.063404,-0.076351,-0.041283,0.809600,0.461413,0.685600,0.938800,0.000000,0.000000,0.000000,0.000000,0.810946,0.457698,0.686155,0.939140,0.002677,0.001511,0.002266,0.003100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1526.740000,1564.040000,37.300000,29.020000,45.300000,1.747554,-7.778613,0.000000000000
0,0.015,0.050000,50,1000,0,300,50,-48.440000,27.818772,-56.120000,-40.480000,0.581521,0.408223,0.471188,0.694002,-0.061483,0.060359,-0.078779,-0.044924,0.643004,0.455127,0.519450,0.769588,0.000000,0.000000,0.000000,0.000000,0.665145,0.459945,0.540800,0.793976,0.002197,0.001519,0.001787,0.002623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1526.740000,1478.300000,-48.440000,-56.920000,-40.300000,-2.296309,7.923527,0.000000000000
0,0.015,0.100000,50,1000,0,300,50,-125.160000,27.375216,-132.500000,-117.380000,0.444920,0.422610,0.329412,0.560767,-0.064386,0.057721,-0.080864,-0.048517,0.509307,0.466771,0.383331,0.639090,0.000000,0.000000,0.000000,0.000000,0.527870,0.469356,0.400680,0.658712,0.001745,0.001551,0.001324,0.002177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1526.740000,1401.580000,-125.160000,-133.340000,-117.140000,-6.002002,10.991063,0.000000000000
0,0.015,0.150000,50,1000,0,300,50,-194.160000,26.666007,-201.360000,-186.680000,0.321021,0.440558,0.200985,0.444529,-0.067860,0.055072,-0.083307,-0.052569,0.388881,0.482891,0.258375,0.523887,0.000000,0.000000,0.000000,0.000000,0.393229,0.482594,0.263317,0.527569,0.001300,0.001595,0.000871,0.001744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1526.740000,1332.580000,-194.160000,-202.100000,-186.100000,-9.543877,10.981340,0.000000000000
