runId,mode,seed,inflowRate,intelligenceCost,sensingNoise,maxAgents,lookDist,burnIn,measureTicks,maxTicks,tailTicks,survivedTicks,event,max_agentCount,sigmaProxyCumEnd,sigmaProxyDiffCumEnd,sigmaProxyActCumEnd,outflowPhysCum,outflowNumCum,outflowActCum,actHeatMaintCum,actHeatInfoCum,actHeatDivCum,totalUptakeCum,infoCostCum,maintenanceCostCum,divisionCostCum,efficiencyEnd,birthsCum,deathsCum,netCum,meanAbsEnergyResidual,measuredTicks,mean_agentCount_window,mean_sigmaProxyTotal_window,mean_uptake_window,mean_infoCost_window,mean_maintenance_window,mean_divisionCost_window,mean_efficiency_window,mean_births_window,mean_deaths_window,mean_net_window,tailTicksUsed,mean_uptake_tail,mean_infoCost_tail,mean_maintenance_tail,mean_divisionCost_tail,mean_efficiency_tail,mean_births_tail,mean_deaths_tail,mean_net_tail
739,random,1019,0.1,0.201000,0,1000,3,100,300,3000,30,1624,1,10,316.532762,11.492762,305.040000,0.000000,0.000000,305.040000,305.040000,0.000000,0.000000,4.931224,0.000000,305.040000,0.000000,0.016166,0.000000,10.000000,-10.000000,0.000066985489,300,10.000000,0.205249,0.000491,0.000000,0.200000,0.000000,0.002455,0.000000,0.000000,0.000000,30,0.003146,0.000000,0.020000,0.000000,0.157311,0.000000,0.033333,-0.033333
740,informed,1019,0.1,0.201000,0,1000,3,100,300,3000,30,1975,1,10,320.487120,1.466884,319.020237,0.000000,0.000000,319.020237,263.220000,55.800237,0.000000,18.911810,55.800237,263.220000,0.000000,0.059281,0.000000,10.000000,-10.000000,0.000054879278,300,10.000000,0.247437,0.007767,0.043256,0.200000,0.000000,0.031895,0.000000,0.000000,0.000000,30,0.009948,0.004032,0.020000,0.000000,0.413960,0.000000,0.033333,-0.033333
741,random,1020,0.1,0.201000,0,1000,3,100,300,3000,30,1713,1,10,317.967249,9.667249,308.300000,0.000000,0.000000,308.300000,308.300000,0.000000,0.000000,8.206005,0.000000,308.300000,0.000000,0.026617,0.000000,10.000000,-10.000000,0.000054877953,300,10.000000,0.205423,0.003337,0.000000,0.200000,0.000000,0.016685,0.000000,0.000000,0.000000,30,0.001226,0.000000,0.020000,0.000000,0.061283,0.000000,0.033333,-0.033333
742,informed,1020,0.1,0.201000,0,1000,3,100,300,3000,30,1947,1,10,319.999623,1.462314,318.537309,0.000000,0.000000,318.537309,262.280000,56.257309,0.000000,18.399657,56.257309,262.280000,0.000000,0.057763,0.000000,10.000000,-10.000000,0.000070671187,300,10.000000,0.247677,0.008228,0.043534,0.200000,0.000000,0.033712,0.000000,0.000000,0.000000,30,0.001317,0.004035,0.020000,0.000000,0.054760,0.000000,0.033333,-0.033333
743,random,1021,0.1,0.201000,0,1000,3,100,300,3000,30,1672,1,10,317.438665,11.718665,305.720000,0.000000,0.000000,305.720000,305.720000,0.000000,0.000000,5.606504,0.000000,305.720000,0.000000,0.018339,0.000000,10.000000,-10.000000,0.000067885178,300,10.000000,0.205121,0.001868,0.000000,0.200000,0.000000,0.009341,0.000000,0.000000,0.000000,30,0.005645,0.000000,0.020000,0.000000,0.282239,0.000000,0.033333,-0.033333
744,informed,1021,0.1,0.201000,0,1000,3,100,300,3000,30,1542,1,10,316.279221,1.838687,314.440534,0.000000,0.000000,314.440534,258.900000,55.540534,0.000000,14.334803,55.540534,258.900000,0.000000,0.045588,0.000000,10.000000,-10.000000,0.000068533370,300,10.000000,0.247994,0.008122,0.043856,0.200000,0.000000,0.033158,0.000000,0.000000,0.000000,30,0.010096,0.004035,0.020000,0.000000,0.420130,0.000000,0.033333,-0.033333
745,random,1022,0.1,0.201000,0,1000,3,100,300,3000,30,1943,1,10,323.552724,9.772724,313.780000,0.000000,0.000000,313.780000,313.780000,0.000000,0.000000,13.670434,0.000000,313.780000,0.000000,0.043567,0.000000,10.000000,-10.000000,0.000056394947,300,10.000000,0.205337,0.003117,0.000000,0.200000,0.000000,0.015583,0.000000,0.000000,0.000000,30,0.003814,0.000000,0.020000,0.000000,0.190678,0.000000,0.033333,-0.033333
746,informed,1022,0.1,0.201000,0,1000,3,100,300,3000,30,1714,1,10,317.925851,1.405973,316.519879,0.000000,0.000000,316.519879,260.360000,56.159879,0.000000,16.410546,56.159879,260.360000,0.000000,0.051847,0.000000,10.000000,-10.000000,0.000063759646,300,10.000000,0.249344,0.008437,0.045345,0.200000,0.000000,0.034522,0.000000,0.000000,0.000000,30,0.009937,0.004109,0.020000,0.000000,0.412189,0.000000,0.033333,-0.033333
747,random,1023,0.1,0.201000,0,1000,3,100,300,3000,30,1562,1,10,314.161964,10.781964,303.380000,0.000000,0.000000,303.380000,303.380000,0.000000,0.000000,3.276062,0.000000,303.380000,0.000000,0.010799,0.000000,10.000000,-10.000000,0.000066544216,300,10.000000,0.205273,0.001246,0.000000,0.200000,0.000000,0.006232,0.000000,0.000000,0.000000,30,0.001977,0.000000,0.028000,0.000000,0.077431,0.000000,0.066667,-0.066667
748,informed,1023,0.1,0.201000,0,1000,3,100,300,3000,30,1964,1,10,320.728034,1.493293,319.234742,0.000000,0.000000,319.234742,262.240000,56.994742,0.000000,19.097764,56.994742,262.240000,0.000000,0.059824,0.000000,10.000000,-10.000000,0.000069715278,300,10.000000,0.251885,0.008799,0.047595,0.200000,0.000000,0.035515,0.000000,0.000000,0.000000,30,0.009924,0.004046,0.020000,0.000000,0.412700,0.000000,0.033333,-0.033333
749,random,1024,0.1,0.201000,0,1000,3,100,300,3000,30,1778,1,10,320.575972,11.815972,308.760000,0.000000,0.000000,308.760000,308.760000,0.000000,0.000000,8.642924,0.000000,308.760000,0.000000,0.027992,0.000000,10.000000,-10.000000,0.000065853229,300,10.000000,0.205287,0.001130,0.000000,0.200000,0.000000,0.005652,0.000000,0.000000,0.000000,30,0.003439,0.000000,0.020000,0.000000,0.171955,0.000000,0.033333,-0.033333
750,informed,1024,0.1,0.201000,0,1000,3,100,300,3000,30,1970,1,10,320.535644,1.654031,318.881613,0.000000,0.000000,318.881613,262.580000,56.301613,0.000000,18.751573,56.301613,262.580000,0.000000,0.058804,0.000000,10.000000,-10.000000,0.000065985061,300,10.000000,0.247424,0.007479,0.043251,0.200000,0.000000,0.030640,0.000000,0.000000,0.000000,30,0.009964,0.004049,0.020000,0.000000,0.414302,0.000000,0.033333,-0.033333
751,random,1025,0.1,0.201000,0,1000,3,100,300,3000,30,1857,1,10,323.167103,10.207103,312.960000,0.000000,0.000000,312.960000,312.960000,0.000000,0.000000,12.828936,0.000000,312.960000,0.000000,0.040992,0.000000,10.000000,-10.000000,0.000070576191,300,10.000000,0.205341,0.002049,0.000000,0.200000,0.000000,0.010245,0.000000,0.000000,0.000000,30,0.001566,0.000000,0.020000,0.000000,0.078278,0.000000,0.033333,-0.033333
752,informed,1025,0.1,0.201000,0,1000,3,100,300,3000,30,1529,1,10,317.083645,2.626531,314.457114,0.000000,0.000000,314.457114,258.020000,56.437114,0.000000,14.327162,56.437114,258.020000,0.000000,0.045562,0.000000,10.000000,-10.000000,0.000084948893,300,10.000000,0.249054,0.003053,0.043591,0.200000,0.000000,0.012491,0.000000,0.000000,0.000000,30,0.009945,0.004058,0.020000,0.000000,0.413396,0.000000,0.033333,-0.033333
753,random,1026,0.1,0.201000,0,1000,3,100,300,3000,30,1977,1,10,322.342160,7.962160,314.380000,0.000000,0.000000,314.380000,314.380000,0.000000,0.000000,14.257463,0.000000,314.380000,0.000000,0.045351,0.000000,10.000000,-10.000000,0.000061979215,300,10.000000,0.205308,0.001985,0.000000,0.200000,0.000000,0.009926,0.000000,0.000000,0.000000,30,0.000556,0.000000,0.020000,0.000000,0.027815,0.000000,0.033333,-0.033333
754,informed,1026,0.1,0.201000,0,1000,3,100,300,3000,30,1668,1,10,317.618235,1.389439,316.228796,0.000000,0.000000,316.228796,260.060000,56.168796,0.000000,16.138095,56.168796,260.060000,0.000000,0.051033,0.000000,10.000000,-10.000000,0.000054351727,300,10.000000,0.250764,0.009059,0.046798,0.200000,0.000000,0.036855,0.000000,0.000000,0.000000,30,0.009917,0.004047,0.020000,0.000000,0.412394,0.000000,0.033333,-0.033333
755,random,1027,0.1,0.201000,0,1000,3,100,300,3000,30,1816,1,10,322.517851,12.537851,309.980000,0.000000,0.000000,309.980000,309.980000,0.000000,0.000000,9.886275,0.000000,309.980000,0.000000,0.031893,0.000000,10.000000,-10.000000,0.000051623804,300,10.000000,0.205424,0.003287,0.000000,0.200000,0.000000,0.016433,0.000000,0.000000,0.000000,30,0.005414,0.000000,0.020000,0.000000,0.270700,0.000000,0.033333,-0.033333
756,informed,1027,0.1,0.201000,0,1000,3,100,300,3000,30,1527,1,10,316.111114,2.821230,313.289884,0.000000,0.000000,313.289884,256.120000,57.169884,0.000000,13.186777,57.169884,256.120000,0.000000,0.042091,0.000000,10.000000,-10.000000,0.000067493542,300,10.000000,0.248494,0.002350,0.043110,0.200000,0.000000,0.009647,0.000000,0.000000,0.000000,30,0.001028,0.004117,0.020000,0.000000,0.042636,0.000000,0.033333,-0.033333
757,random,1028,0.1,0.201000,0,1000,3,100,300,3000,30,1582,1,10,315.141332,10.961332,304.180000,0.000000,0.000000,304.180000,304.180000,0.000000,0.000000,4.087991,0.000000,304.180000,0.000000,0.013439,0.000000,10.000000,-10.000000,0.000058170439,300,10.000000,0.205231,0.000083,0.000000,0.200000,0.000000,0.000413,0.000000,0.000000,0.000000,30,0.004455,0.000000,0.030000,0.000000,0.133164,0.000000,0.066667,-0.066667
758,informed,1028,0.1,0.201000,0,1000,3,100,300,3000,30,1564,1,10,318.286965,5.612947,312.674017,0.000000,0.000000,312.674017,253.900000,58.774017,0.000000,12.588155,58.774017,253.900000,0.000000,0.040260,0.000000,10.000000,-10.000000,0.000054896769,300,10.000000,0.247546,0.000150,0.042314,0.200000,0.000000,0.000612,0.000000,0.000000,0.000000,30,0.010884,0.004440,0.020000,0.000000,0.445321,0.000000,0.033333,-0.033333
759,random,1029,0.1,0.201000,0,1000,3,100,300,3000,30,1616,1,10,316.235083,11.435083,304.800000,0.000000,0.000000,304.800000,304.800000,0.000000,0.000000,4.704555,0.000000,304.800000,0.000000,0.015435,0.000000,10.000000,-10.000000,0.000059074975,300,10.000000,0.205232,0.000128,0.000000,0.200000,0.000000,0.000639,0.000000,0.000000,0.000000,30,0.002457,0.000000,0.020000,0.000000,0.122869,0.000000,0.033333,-0.033333
760,informed,1029,0.1,0.201000,0,1000,3,100,300,3000,30,1681,1,10,317.715323,2.346697,315.368627,0.000000,0.000000,315.368627,258.180000,57.188627,0.000000,15.232434,57.188627,258.180000,0.000000,0.048300,0.000000,10.000000,-10.000000,0.000080987283,300,10.000000,0.251230,0.002577,0.045874,0.200000,0.000000,0.010409,0.000000,0.000000,0.000000,30,0.010071,0.004142,0.020000,0.000000,0.417140,0.000000,0.033333,-0.033333
761,random,1030,0.1,0.201000,0,1000,3,100,300,3000,30,1631,1,10,316.310485,11.450485,304.860000,0.000000,0.000000,304.860000,304.860000,0.000000,0.000000,4.733256,0.000000,304.860000,0.000000,0.015526,0.000000,10.000000,-10.000000,0.000077709747,300,10.000000,0.205238,0.000371,0.000000,0.200000,0.000000,0.001857,0.000000,0.000000,0.000000,30,0.000931,0.000000,0.020000,0.000000,0.046563,0.000000,0.033333,-0.033333
762,informed,1030,0.1,0.201000,0,1000,3,100,300,3000,30,1579,1,10,317.048210,2.562482,314.485729,0.000000,0.000000,314.485729,258.480000,56.005729,0.000000,14.399917,56.005729,258.480000,0.000000,0.045789,0.000000,10.000000,-10.000000,0.000054325259,300,10.000000,0.249787,0.001950,0.044417,0.200000,0.000000,0.007950,0.000000,0.000000,0.000000,30,0.010399,0.004095,0.020000,0.000000,0.431595,0.000000,0.033333,-0.033333
763,random,1031,0.1,0.201000,0,1000,3,100,300,3000,30,1763,1,10,314.893476,8.893476,306.000000,0.000000,0.000000,306.000000,306.000000,0.000000,0.000000,5.925857,0.000000,306.000000,0.000000,0.019366,0.000000,10.000000,-10.000000,0.000042065450,300,10.000000,0.201242,0.009315,0.000000,0.200000,0.000000,0.046577,0.000000,0.000000,0.000000,30,0.000755,0.000000,0.020000,0.000000,0.037742,0.000000,0.033333,-0.033333
764,informed,1031,0.1,0.201000,0,1000,3,100,300,3000,30,2123,1,10,321.134394,0.002113,321.132281,0.000000,0.000000,321.132281,267.300000,53.832281,0.000000,21.013941,53.832281,267.300000,0.000000,0.065437,0.000000,10.000000,-10.000000,0.000055716700,300,10.000000,0.240223,0.009869,0.040222,0.200000,0.000000,0.041081,0.000000,0.000000,0.000000,30,0.009906,0.004021,0.020000,0.000000,0.412406,0.000000,0.033333,-0.033333
765,random,1032,0.1,0.201000,0,1000,3,100,300,3000,30,1628,1,10,317.253907,11.073907,306.180000,0.000000,0.000000,306.180000,306.180000,0.000000,0.000000,6.040154,0.000000,306.180000,0.000000,0.019727,0.000000,10.000000,-10.000000,0.000085893000,300,10.000000,0.205328,0.002222,0.000000,0.200000,0.000000,0.011112,0.000000,0.000000,0.000000,30,0.000728,0.000000,0.020000,0.000000,0.036395,0.000000,0.033333,-0.033333
766,informed,1032,0.1,0.201000,0,1000,3,100,300,3000,30,1572,1,10,316.789749,2.173502,314.616247,0.000000,0.000000,314.616247,258.200000,56.416247,0.000000,14.475040,56.416247,258.200000,0.000000,0.046009,0.000000,10.000000,-10.000000,0.000089782604,300,10.000000,0.249113,0.002728,0.043664,0.200000,0.000000,0.011172,0.000000,0.000000,0.000000,30,0.010019,0.004100,0.020000,0.000000,0.415702,0.000000,0.033333,-0.033333
767,random,1033,0.1,0.201000,0,1000,3,100,300,3000,30,1730,1,10,321.057355,11.817355,309.240000,0.000000,0.000000,309.240000,309.240000,0.000000,0.000000,9.149667,0.000000,309.240000,0.000000,0.029588,0.000000,10.000000,-10.000000,0.000052228230,300,10.000000,0.205259,0.000726,0.000000,0.200000,0.000000,0.003631,0.000000,0.000000,0.000000,30,0.008572,0.000000,0.020000,0.000000,0.428623,0.000000,0.033333,-0.033333
768,informed,1033,0.1,0.201000,0,1000,3,100,300,3000,30,1742,1,10,318.964195,2.745995,316.218199,0.000000,0.000000,316.218199,259.200000,57.018199,0.000000,16.091454,57.018199,259.200000,0.000000,0.050887,0.000000,10.000000,-10.000000,0.000072731813,300,10.000000,0.249567,0.001730,0.044240,0.200000,0.000000,0.006988,0.000000,0.000000,0.000000,30,0.010007,0.004119,0.020000,0.000000,0.414910,0.000000,0.033333,-0.033333
769,random,1034,0.1,0.201000,0,1000,3,100,300,3000,30,1857,1,10,322.245306,7.465306,314.780000,0.000000,0.000000,314.780000,314.780000,0.000000,0.000000,14.640286,0.000000,314.780000,0.000000,0.046510,0.000000,10.000000,-10.000000,0.000075222642,300,10.000000,0.204408,0.008820,0.000000,0.200000,0.000000,0.044100,0.000000,0.000000,0.000000,30,0.000216,0.000000,0.020000,0.000000,0.010803,0.000000,0.033333,-0.033333
770,informed,1034,0.1,0.201000,0,1000,3,100,300,3000,30,1607,1,10,317.132988,1.493290,315.639699,0.000000,0.000000,315.639699,259.840000,55.799699,0.000000,15.546901,55.799699,259.840000,0.000000,0.049255,0.000000,10.000000,-10.000000,0.000057718344,300,10.000000,0.249192,0.008980,0.044901,0.200000,0.000000,0.036596,0.000000,0.000000,0.000000,30,0.009927,0.004057,0.020000,0.000000,0.412654,0.000000,0.033333,-0.033333
771,random,1035,0.1,0.201000,0,1000,3,100,300,3000,30,1898,1,10,317.740556,8.700556,309.040000,0.000000,0.000000,309.040000,309.040000,0.000000,0.000000,8.947566,0.000000,309.040000,0.000000,0.028953,0.000000,10.000000,-10.000000,0.000048706048,300,10.000000,0.204568,0.007717,0.000000,0.200000,0.000000,0.038584,0.000000,0.000000,0.000000,30,0.000523,0.000000,0.020000,0.000000,0.026144,0.000000,0.033333,-0.033333
772,informed,1035,0.1,0.201000,0,1000,3,100,300,3000,30,1501,1,10,316.519191,3.423460,313.095731,0.000000,0.000000,313.095731,256.380000,56.715731,0.000000,12.992800,56.715731,256.380000,0.000000,0.041498,0.000000,10.000000,-10.000000,0.000068548695,300,10.000000,0.248173,0.007889,0.044019,0.200000,0.000000,0.032190,0.000000,0.000000,0.000000,30,0.002843,0.004525,0.020000,0.000000,0.115909,0.000000,0.033333,-0.033333
773,random,1036,0.1,0.201000,0,1000,3,100,300,3000,30,1726,1,10,319.018464,12.198464,306.820000,0.000000,0.000000,306.820000,306.820000,0.000000,0.000000,6.698650,0.000000,306.820000,0.000000,0.021833,0.000000,10.000000,-10.000000,0.000070314934,300,10.000000,0.205231,0.000041,0.000000,0.200000,0.000000,0.000205,0.000000,0.000000,0.000000,30,0.002986,0.000000,0.020000,0.000000,0.149290,0.000000,0.033333,-0.033333
774,informed,1036,0.1,0.201000,0,1000,3,100,300,3000,30,1971,1,10,320.078574,1.577917,318.500657,0.000000,0.000000,318.500657,263.400000,55.100657,0.000000,18.396187,55.100657,263.400000,0.000000,0.057759,0.000000,10.000000,-10.000000,0.000052986259,300,10.000000,0.245446,0.007612,0.041337,0.200000,0.000000,0.031578,0.000000,0.000000,0.000000,30,0.010009,0.004046,0.020000,0.000000,0.416257,0.000000,0.033333,-0.033333
775,random,1037,0.1,0.201000,0,1000,3,100,300,3000,30,1677,1,10,320.322850,11.682850,308.640000,0.000000,0.000000,308.640000,308.640000,0.000000,0.000000,8.531463,0.000000,308.640000,0.000000,0.027642,0.000000,10.000000,-10.000000,0.000064725471,300,10.000000,0.205270,0.001388,0.000000,0.200000,0.000000,0.006941,0.000000,0.000000,0.000000,30,0.002034,0.000000,0.020000,0.000000,0.101716,0.000000,0.033333,-0.033333
776,informed,1037,0.1,0.201000,0,1000,3,100,300,3000,30,1969,1,10,320.690106,1.566140,319.123967,0.000000,0.000000,319.123967,263.160000,55.963967,0.000000,19.034279,55.963967,263.160000,0.000000,0.059645,0.000000,10.000000,-10.000000,0.000045533664,300,10.000000,0.248456,0.008671,0.043913,0.200000,0.000000,0.035543,0.000000,0.000000,0.000000,30,0.009937,0.004037,0.020000,0.000000,0.413420,0.000000,0.033333,-0.033333
777,random,1038,0.1,0.201000,0,1000,3,100,300,3000,30,1710,1,10,316.385966,9.745966,306.640000,0.000000,0.000000,306.640000,306.640000,0.000000,0.000000,6.505883,0.000000,306.640000,0.000000,0.021217,0.000000,10.000000,-10.000000,0.000078425130,300,10.000000,0.205271,0.001089,0.000000,0.200000,0.000000,0.005444,0.000000,0.000000,0.000000,30,0.000235,0.000000,0.020000,0.000000,0.011727,0.000000,0.033333,-0.033333
778,informed,1038,0.1,0.201000,0,1000,3,100,300,3000,30,1650,1,10,317.710775,2.208785,315.501990,0.000000,0.000000,315.501990,259.280000,56.221990,0.000000,15.383732,56.221990,259.280000,0.000000,0.048760,0.000000,10.000000,-10.000000,0.000071639725,300,10.000000,0.248698,0.007124,0.043699,0.200000,0.000000,0.029204,0.000000,0.000000,0.000000,30,0.010098,0.004063,0.020000,0.000000,0.419881,0.000000,0.033333,-0.033333
779,random,1039,0.1,0.201000,0,1000,3,100,300,3000,30,1691,1,10,319.621790,8.281790,311.340000,0.000000,0.000000,311.340000,311.340000,0.000000,0.000000,11.197312,0.000000,311.340000,0.000000,0.035965,0.000000,10.000000,-10.000000,0.000084359455,300,10.000000,0.201553,0.006349,0.000000,0.200000,0.000000,0.031747,0.000000,0.000000,0.000000,30,0.002669,0.000000,0.044000,0.000000,0.051175,0.000000,0.100000,-0.100000
780,informed,1039,0.1,0.201000,0,1000,3,100,300,3000,30,2114,1,10,321.046088,0.002880,321.043207,0.000000,0.000000,321.043207,267.140000,53.903207,0.000000,20.993235,53.903207,267.140000,0.000000,0.065391,0.000000,10.000000,-10.000000,0.000023628426,300,10.000000,0.240287,0.009951,0.040286,0.200000,0.000000,0.041415,0.000000,0.000000,0.000000,30,0.009899,0.004031,0.020000,0.000000,0.411914,0.000000,0.033333,-0.033333
781,random,1040,0.1,0.201000,0,1000,3,100,300,3000,30,1632,1,10,316.626806,10.626806,306.000000,0.000000,0.000000,306.000000,306.000000,0.000000,0.000000,5.893736,0.000000,306.000000,0.000000,0.019261,0.000000,10.000000,-10.000000,0.000065116628,300,10.000000,0.203557,0.001466,0.000000,0.200000,0.000000,0.007328,0.000000,0.000000,0.000000,30,0.003668,0.000000,0.020000,0.000000,0.183391,0.000000,0.033333,-0.033333
782,informed,1040,0.1,0.201000,0,1000,3,100,300,3000,30,1912,1,10,320.237721,1.447388,318.790333,0.000000,0.000000,318.790333,262.920000,55.870333,0.000000,18.676162,55.870333,262.920000,0.000000,0.058584,0.000000,10.000000,-10.000000,0.000059688852,300,10.000000,0.249345,0.010105,0.045161,0.200000,0.000000,0.041305,0.000000,0.000000,0.000000,30,0.009918,0.004054,0.020000,0.000000,0.412338,0.000000,0.033333,-0.033333
783,random,1041,0.1,0.201000,0,1000,3,100,300,3000,30,1560,1,10,314.597819,10.817819,303.780000,0.000000,0.000000,303.780000,303.780000,0.000000,0.000000,3.681947,0.000000,303.780000,0.000000,0.012120,0.000000,10.000000,-10.000000,0.000062858133,300,10.000000,0.205245,0.000507,0.000000,0.200000,0.000000,0.002533,0.000000,0.000000,0.000000,30,0.001140,0.000000,0.039333,0.000000,0.022056,0.000000,0.100000,-0.100000
784,informed,1041,0.1,0.201000,0,1000,3,100,300,3000,30,1515,1,10,317.277829,3.347450,313.930379,0.000000,0.000000,313.930379,257.940000,55.990379,0.000000,13.804356,55.990379,257.940000,0.000000,0.043973,0.000000,10.000000,-10.000000,0.000083145783,300,10.000000,0.248613,0.002949,0.043296,0.200000,0.000000,0.012109,0.000000,0.000000,0.000000,30,0.010011,0.004056,0.020000,0.000000,0.416146,0.000000,0.033333,-0.033333
785,random,1042,0.1,0.201000,0,1000,3,100,300,3000,30,2018,1,10,323.876381,11.116381,312.760000,0.000000,0.000000,312.760000,312.760000,0.000000,0.000000,12.638017,0.000000,312.760000,0.000000,0.040408,0.000000,10.000000,-10.000000,0.000060453042,300,10.000000,0.205296,0.001464,0.000000,0.200000,0.000000,0.007319,0.000000,0.000000,0.000000,30,0.004895,0.000000,0.020000,0.000000,0.244736,0.000000,0.033333,-0.033333
786,informed,1042,0.1,0.201000,0,1000,3,100,300,3000,30,1947,1,10,320.593546,1.823494,318.770052,0.000000,0.000000,318.770052,262.440000,56.330052,0.000000,18.681299,56.330052,262.440000,0.000000,0.058604,0.000000,10.000000,-10.000000,0.000045568881,300,10.000000,0.250087,0.007391,0.044816,0.200000,0.000000,0.030156,0.000000,0.000000,0.000000,30,0.009947,0.004036,0.020000,0.000000,0.413823,0.000000,0.033333,-0.033333
787,random,1043,0.1,0.201000,0,1000,3,100,300,3000,30,1606,1,10,316.324668,10.964668,305.360000,0.000000,0.000000,305.360000,305.360000,0.000000,0.000000,5.234253,0.000000,305.360000,0.000000,0.017141,0.000000,10.000000,-10.000000,0.000078292028,300,10.000000,0.205291,0.001560,0.000000,0.200000,0.000000,0.007799,0.000000,0.000000,0.000000,30,0.000543,0.000000,0.020000,0.000000,0.027129,0.000000,0.033333,-0.033333
788,informed,1043,0.1,0.201000,0,1000,3,100,300,3000,30,1546,1,10,315.923678,1.769250,314.154429,0.000000,0.000000,314.154429,258.480000,55.674429,0.000000,13.987115,55.674429,258.480000,0.000000,0.044523,0.000000,10.000000,-10.000000,0.000108163979,300,10.000000,0.248997,0.008985,0.044569,0.200000,0.000000,0.036955,0.000000,0.000000,0.000000,30,0.002303,0.004186,0.020000,0.000000,0.095201,0.000000,0.033333,-0.033333
789,random,1044,0.1,0.201000,0,1000,3,100,300,3000,30,2050,1,10,323.656367,10.376367,313.280000,0.000000,0.000000,313.280000,313.280000,0.000000,0.000000,13.177732,0.000000,313.280000,0.000000,0.042064,0.000000,10.000000,-10.000000,0.000049899245,300,10.000000,0.205255,0.000856,0.000000,0.200000,0.000000,0.004280,0.000000,0.000000,0.000000,30,0.003605,0.000000,0.020000,0.000000,0.180226,0.000000,0.033333,-0.033333
790,informed,1044,0.1,0.201000,0,1000,3,100,300,3000,30,1552,1,10,316.595963,2.519991,314.075972,0.000000,0.000000,314.075972,258.760000,55.315972,0.000000,13.992353,55.315972,258.760000,0.000000,0.044551,0.000000,10.000000,-10.000000,0.000053857232,300,10.000000,0.248737,0.003799,0.043274,0.200000,0.000000,0.015585,0.000000,0.000000,0.000000,30,0.010205,0.004083,0.020000,0.000000,0.423861,0.000000,0.033333,-0.033333
791,random,1045,0.1,0.201000,0,1000,3,100,300,3000,30,1629,1,10,318.864464,11.304464,307.560000,0.000000,0.000000,307.560000,307.560000,0.000000,0.000000,7.447526,0.000000,307.560000,0.000000,0.024215,0.000000,10.000000,-10.000000,0.000069043653,300,10.000000,0.205182,0.003989,0.000000,0.200000,0.000000,0.019944,0.000000,0.000000,0.000000,30,0.004282,0.000000,0.035333,0.000000,0.124326,0.000000,0.066667,-0.066667
792,informed,1045,0.1,0.201000,0,1000,3,100,300,3000,30,1649,1,10,316.853581,0.572624,316.280957,0.000000,0.000000,316.280957,262.160000,54.120957,0.000000,16.162400,54.120957,262.160000,0.000000,0.051101,0.000000,10.000000,-10.000000,0.000071856420,300,10.000000,0.243358,0.011267,0.042056,0.200000,0.000000,0.046554,0.000000,0.000000,0.000000,30,0.009901,0.004047,0.020000,0.000000,0.411722,0.000000,0.033333,-0.033333
793,random,1046,0.1,0.201000,0,1000,3,100,300,3000,30,1638,1,10,318.955262,11.655262,307.300000,0.000000,0.000000,307.300000,307.300000,0.000000,0.000000,7.187094,0.000000,307.300000,0.000000,0.023388,0.000000,10.000000,-10.000000,0.000068931565,300,10.000000,0.205250,0.000683,0.000000,0.200000,0.000000,0.003417,0.000000,0.000000,0.000000,30,0.004859,0.000000,0.020000,0.000000,0.242967,0.000000,0.033333,-0.033333
794,informed,1046,0.1,0.201000,0,1000,3,100,300,3000,30,1545,1,10,317.491154,2.941506,314.549647,0.000000,0.000000,314.549647,257.100000,57.449647,0.000000,14.433812,57.449647,257.100000,0.000000,0.045887,0.000000,10.000000,-10.000000,0.000074942107,300,10.000000,0.251571,0.002797,0.046169,0.200000,0.000000,0.011264,0.000000,0.000000,0.000000,30,0.009996,0.004088,0.020000,0.000000,0.414984,0.000000,0.033333,-0.033333
795,random,1047,0.1,0.201000,0,1000,3,100,300,3000,30,1523,1,10,312.409491,10.409491,302.000000,0.000000,0.000000,302.000000,302.000000,0.000000,0.000000,1.911519,0.000000,302.000000,0.000000,0.006330,0.000000,10.000000,-10.000000,0.000058107110,300,10.000000,0.205231,0.000041,0.000000,0.200000,0.000000,0.000203,0.000000,0.000000,0.000000,30,0.000913,0.000000,0.106667,0.000000,0.010041,0.000000,0.333333,-0.333333
796,informed,1047,0.1,0.201000,0,1000,3,100,300,3000,30,1487,1,10,315.408061,1.646608,313.761453,0.000000,0.000000,313.761453,258.340000,55.421453,0.000000,13.633763,55.421453,258.340000,0.000000,0.043453,0.000000,10.000000,-10.000000,0.000085824859,300,10.000000,0.248859,0.008151,0.044868,0.200000,0.000000,0.033446,0.000000,0.000000,0.000000,30,0.010295,0.007479,0.036667,0.000000,0.249313,0.000000,0.066667,-0.066667
797,random,1048,0.1,0.201000,0,1000,3,100,300,3000,30,1698,1,10,318.684410,9.664410,309.020000,0.000000,0.000000,309.020000,309.020000,0.000000,0.000000,8.929590,0.000000,309.020000,0.000000,0.028896,0.000000,10.000000,-10.000000,0.000053253536,300,10.000000,0.205246,0.000762,0.000000,0.200000,0.000000,0.003810,0.000000,0.000000,0.000000,30,0.004378,0.000000,0.038667,0.000000,0.115252,0.000000,0.066667,-0.066667
